ID,Stage,Builder,Start,End,Duration,Outcome
Project ID1,Validating,BZ,0,1,1,0
Project ID0,Validating,RC,0,4,4,0
Project ID6,Validating,BZ,1,5,4,0
Project ID7,Validating,RC,4,6,2,1
Project ID4,Validating,BZ,0,9,9,0
Project ID9,Validating,RC,6,9,3,0
Project ID3,Validating,RC,0,10,10,0
Project ID10,Validating,BZ,9,17,8,1
Project ID11,Validating,RC,9,18,9,0
Project ID14,Validating,RC,18,21,3,0
Project ID5,Validating,KB,0,23,23,0
Project ID12,Validating,RC,10,23,13,0
Project ID15,Validating,RC,21,26,5,1
Project ID2,Validating,KB,0,27,27,1
Project ID2,Recruiting,KB,27,32,5,0
Project ID7,Recruiting,RC,6,33,27,1
Project ID19,Validating,KB,27,33,6,0
Project ID15,Recruiting,RC,26,35,9,1
Project ID18,Validating,RC,26,35,9,0
Project ID21,Validating,RC,35,38,3,1
Project ID13,Validating,BZ,17,42,25,0
Project ID16,Validating,KB,23,42,19,1
Project ID22,Validating,RC,38,43,5,0
Project ID20,Validating,KB,33,47,14,1
Project ID17,Validating,RC,23,48,25,0
Project ID24,Validating,KB,42,48,6,0
Project ID25,Validating,RC,43,52,9,0
Project ID27,Validating,RC,48,52,4,0
Project ID8,Validating,BZ,5,54,49,0
Project ID26,Validating,KB,47,62,15,0
Project ID28,Validating,KB,53,64,11,1
Project ID20,Recruiting,KB,47,66,19,0
Project ID29,Validating,RC,59,74,15,0
Project ID32,Validating,KB,80,82,2,0
Project ID30,Validating,RC,65,83,18,0
Project ID23,Validating,BZ,42,85,43,0
Project ID28,Recruiting,KB,64,95,31,1
Project ID31,Validating,BZ,72,100,28,0
Project ID16,Recruiting,KB,42,103,61,1
Project ID35,Validating,KB,96,103,7,0
Project ID34,Validating,RC,90,104,14,1
Project ID21,Recruiting,RC,38,107,69,0
Project ID36,Validating,RC,104,115,11,1
Project ID7,Building,RC,33,116,83,1
Project ID37,Validating,BZ,112,122,10,1
Project ID39,Validating,KB,123,125,2,0
Project ID10,Recruiting,BZ,17,126,109,1
Project ID36,Recruiting,RC,115,126,11,1
Project ID15,Building,RC,35,138,103,0
Project ID33,Validating,KB,85,146,61,1
Project ID34,Recruiting,RC,104,148,44,1
Project ID40,Validating,RC,129,149,20,0
Project ID41,Validating,RC,137,149,12,0
Project ID38,Validating,BZ,118,151,33,0
Project ID42,Validating,BZ,142,162,20,0
Project ID43,Validating,KB,151,164,13,0
Project ID28,Building,KB,95,171,76,1
Project ID37,Recruiting,BZ,122,172,50,1
Project ID44,Validating,KB,157,176,19,0
Project ID47,Validating,BZ,180,183,3,0
Project ID45,Validating,RC,165,185,20,1
Project ID16,Building,KB,103,187,84,1
