ID,Stage,Builder,Start,End,Duration,Outcome
Project ID3,Validating,RC,0,3,3,0
Project ID0,Validating,RC,0,4,4,1
Project ID5,Validating,KB,0,4,4,0
Project ID6,Validating,RC,3,4,1,1
Project ID9,Validating,RC,4,6,2,0
Project ID7,Validating,RC,4,7,3,1
Project ID10,Validating,RC,6,12,6,1
Project ID12,Validating,RC,12,13,1,0
Project ID2,Validating,KB,0,15,15,1
Project ID1,Validating,BZ,0,20,20,1
Project ID8,Validating,KB,4,25,21,0
Project ID15,Validating,BZ,20,25,5,1
Project ID15,Recruiting,BZ,25,25,0,1
Project ID16,Validating,KB,25,27,2,1
Project ID17,Validating,BZ,25,28,3,0
Project ID11,Validating,RC,7,30,23,0
Project ID14,Validating,KB,15,33,18,0
Project ID18,Validating,KB,27,38,11,1
Project ID13,Validating,RC,13,39,26,1
Project ID23,Validating,RC,39,44,5,0
Project ID19,Validating,BZ,28,47,19,0
Project ID6,Recruiting,RC,4,53,49,1
Project ID4,Validating,BZ,0,63,63,0
Project ID24,Validating,RC,44,63,19,1
Project ID21,Validating,KB,33,64,31,1
Project ID22,Validating,KB,38,64,26,1
Project ID13,Recruiting,RC,39,68,29,0
Project ID25,Validating,BZ,47,68,21,0
Project ID20,Validating,RC,30,71,41,1
Project ID26,Validating,BZ,63,71,8,0
Project ID27,Validating,RC,63,76,13,0
Project ID29,Validating,KB,66,77,11,1
Project ID28,Validating,KB,64,78,14,0
Project ID20,Recruiting,RC,71,81,10,0
Project ID29,Recruiting,KB,77,81,4,1
Project ID32,Validating,BZ,84,85,1,1
Project ID18,Recruiting,KB,38,88,50,1
Project ID1,Recruiting,BZ,20,91,71,1
Project ID24,Recruiting,RC,63,92,29,0
Project ID22,Recruiting,KB,64,98,34,0
Project ID33,Validating,RC,93,99,6,0
Project ID16,Recruiting,KB,27,101,74,1
Project ID7,Recruiting,RC,7,102,95,1
Project ID10,Recruiting,RC,12,108,96,1
Project ID32,Recruiting,BZ,85,113,28,0
Project ID30,Validating,BZ,71,118,47,0
Project ID31,Validating,RC,78,118,40,1
Project ID36,Validating,BZ,114,121,7,0
Project ID21,Recruiting,KB,64,122,58,1
Project ID31,Recruiting,RC,118,122,4,0
Project ID15,Building,BZ,25,127,102,0
Project ID2,Recruiting,KB,15,134,119,1
Project ID34,Validating,KB,101,135,34,1
Project ID37,Validating,RC,123,136,13,0
Project ID6,Building,RC,53,138,85,1
Project ID35,Validating,KB,107,139,32,1
Project ID40,Validating,BZ,147,150,3,1
Project ID39,Validating,RC,141,158,17,1
Project ID38,Validating,BZ,132,162,30,0
Project ID29,Building,KB,81,166,85,1
Project ID34,Recruiting,KB,135,167,32,0
Project ID0,Recruiting,RC,4,169,165,1
Project ID42,Validating,RC,160,170,10,0
Project ID43,Validating,KB,168,174,6,1
Project ID18,Building,KB,88,178,90,1
Project ID45,Validating,RC,179,180,1,0
Project ID44,Validating,BZ,174,182,8,1
Project ID43,Recruiting,KB,174,191,17,1
Project ID46,Validating,BZ,185,191,6,0
Project ID7,Building,RC,102,194,92,1
Project ID39,Recruiting,RC,158,195,37,1
Project ID1,Building,BZ,91,199,108,1
