ID,Stage,Builder,Start,End,Duration,Outcome
Project ID2,Validating,KB,0,3,3,1
Project ID6,Validating,KB,3,6,3,0
Project ID4,Validating,BZ,0,8,8,0
Project ID5,Validating,KB,0,9,9,0
Project ID9,Validating,KB,9,19,10,0
Project ID7,Validating,KB,6,20,14,0
Project ID3,Validating,RC,0,28,28,0
Project ID1,Validating,BZ,0,30,30,0
Project ID12,Validating,RC,28,30,2,1
Project ID10,Validating,KB,19,33,14,0
Project ID8,Validating,BZ,8,35,27,0
Project ID16,Validating,BZ,35,40,5,0
Project ID0,Validating,RC,0,41,41,0
Project ID11,Validating,KB,20,43,23,1
Project ID2,Recruiting,KB,3,45,42,1
Project ID14,Validating,RC,30,45,15,0
Project ID15,Validating,KB,33,45,12,0
Project ID18,Validating,RC,41,51,10,0
Project ID12,Recruiting,RC,30,58,28,1
Project ID21,Validating,KB,45,59,14,0
Project ID19,Validating,KB,43,61,18,1
Project ID23,Validating,KB,59,66,7,1
Project ID17,Validating,BZ,40,73,33,0
Project ID20,Validating,RC,45,73,28,1
Project ID24,Validating,KB,61,74,13,0
Project ID25,Validating,KB,66,80,14,0
Project ID26,Validating,BZ,73,82,9,0
Project ID13,Validating,BZ,30,83,53,0
Project ID27,Validating,RC,73,83,10,1
Project ID22,Validating,RC,51,88,37,1
Project ID20,Recruiting,RC,73,88,15,1
Project ID28,Validating,KB,74,89,15,1
Project ID28,Recruiting,KB,89,96,7,0
Project ID27,Recruiting,RC,83,106,23,1
Project ID30,Validating,BZ,82,110,28,1
Project ID32,Validating,RC,91,112,21,1
Project ID22,Recruiting,RC,88,115,27,1
Project ID34,Validating,KB,106,116,10,0
Project ID35,Validating,BZ,112,118,6,0
Project ID31,Validating,BZ,83,119,36,1
Project ID11,Recruiting,KB,43,122,79,1
Project ID33,Validating,RC,98,122,24,1
Project ID29,Validating,KB,80,124,44,1
Project ID2,Building,KB,45,131,86,1
Project ID37,Validating,KB,129,131,2,1
Project ID37,Recruiting,KB,131,139,8,1
Project ID12,Building,RC,58,140,82,1
Project ID36,Validating,RC,120,143,23,1
Project ID38,Validating,BZ,138,143,5,0
Project ID30,Recruiting,BZ,110,151,41,1
Project ID23,Recruiting,KB,66,152,86,1
Project ID19,Recruiting,KB,61,153,92,1
Project ID40,Validating,RC,152,154,2,0
Project ID29,Recruiting,KB,124,157,33,1
Project ID39,Validating,BZ,146,174,28,0
Project ID20,Building,RC,88,176,88,1
