ID,Stage,Builder,Start,End,Duration,Outcome
Project ID4,Validating,BZ,0,4,4,1
Project ID5,Validating,KB,0,11,11,0
Project ID2,Validating,KB,0,12,12,0
Project ID3,Validating,RC,0,14,14,0
Project ID8,Validating,KB,12,17,5,0
Project ID7,Validating,KB,11,18,7,0
Project ID0,Validating,RC,0,19,19,1
Project ID12,Validating,RC,19,23,4,0
Project ID11,Validating,KB,18,24,6,0
Project ID14,Validating,KB,24,31,7,0
Project ID0,Recruiting,RC,19,32,13,0
Project ID1,Validating,BZ,0,33,33,0
Project ID9,Validating,RC,14,38,24,0
Project ID13,Validating,RC,23,39,16,0
Project ID16,Validating,BZ,33,39,6,1
Project ID15,Validating,KB,31,44,13,0
Project ID10,Validating,KB,17,49,32,0
Project ID17,Validating,RC,38,49,11,0
Project ID20,Validating,KB,44,50,6,0
Project ID22,Validating,RC,49,50,1,0
Project ID19,Validating,BZ,39,52,13,1
Project ID16,Recruiting,BZ,39,56,17,0
Project ID18,Validating,RC,39,57,18,1
Project ID6,Validating,BZ,4,60,56,0
Project ID18,Recruiting,RC,57,63,6,1
Project ID21,Validating,KB,49,66,17,1
Project ID27,Validating,BZ,60,68,8,1
Project ID28,Validating,KB,66,75,9,0
Project ID21,Recruiting,KB,66,82,16,0
Project ID19,Recruiting,BZ,52,86,34,1
Project ID4,Recruiting,BZ,4,87,83,1
Project ID23,Validating,KB,50,87,37,1
Project ID26,Validating,RC,57,92,35,0
Project ID31,Validating,KB,87,92,5,0
Project ID24,Validating,RC,50,93,43,0
Project ID25,Validating,BZ,52,99,47,0
Project ID32,Validating,RC,92,100,8,0
Project ID33,Validating,KB,92,100,8,0
Project ID35,Validating,BZ,99,102,3,0
Project ID29,Validating,BZ,68,106,38,0
Project ID30,Validating,KB,75,108,33,0
Project ID37,Validating,KB,108,126,18,0
Project ID34,Validating,RC,93,127,34,1
Project ID23,Recruiting,KB,87,133,46,1
Project ID18,Building,RC,63,134,71,1
Project ID34,Recruiting,RC,127,135,8,1
Project ID27,Recruiting,BZ,68,143,75,1
Project ID40,Validating,KB,130,143,13,0
Project ID41,Validating,KB,138,144,6,0
Project ID38,Validating,BZ,114,148,34,0
Project ID36,Validating,RC,100,158,58,1
Project ID39,Validating,BZ,122,159,37,0
Project ID43,Validating,KB,154,162,8,0
Project ID4,Building,BZ,87,165,78,1
Project ID36,Recruiting,RC,158,166,8,1
Project ID19,Building,BZ,86,168,82,1
