ID,Stage,Builder,Start,End,Duration,Outcome
Project ID1,Validating,BZ,0,7,7,1
Project ID3,Validating,RC,0,12,12,0
Project ID4,Validating,BZ,0,13,13,0
Project ID6,Validating,BZ,7,13,6,0
Project ID8,Validating,BZ,13,17,4,1
Project ID9,Validating,BZ,13,18,5,1
Project ID0,Validating,RC,0,19,19,0
Project ID7,Validating,RC,12,19,7,0
Project ID13,Validating,RC,19,22,3,0
Project ID11,Validating,BZ,18,23,5,0
Project ID10,Validating,BZ,17,26,9,0
Project ID2,Validating,KB,0,39,39,1
Project ID16,Validating,BZ,26,43,17,0
Project ID12,Validating,RC,19,44,25,0
Project ID5,Validating,KB,0,47,47,0
Project ID1,Recruiting,BZ,7,47,40,1
Project ID14,Validating,RC,22,48,26,0
Project ID9,Recruiting,BZ,18,49,31,1
Project ID17,Validating,KB,39,59,20,1
Project ID17,Recruiting,KB,59,65,6,0
Project ID19,Validating,RC,44,66,22,0
Project ID22,Validating,KB,59,68,9,0
Project ID15,Validating,BZ,23,72,49,0
Project ID18,Validating,BZ,43,72,29,0
Project ID21,Validating,RC,48,74,26,0
Project ID2,Recruiting,KB,39,75,36,1
Project ID23,Validating,RC,66,75,9,1
Project ID26,Validating,BZ,72,76,4,0
Project ID25,Validating,BZ,72,77,5,0
Project ID29,Validating,BZ,76,77,1,0
Project ID20,Validating,KB,47,80,33,1
Project ID24,Validating,KB,68,80,12,1
Project ID27,Validating,RC,74,82,8,0
Project ID33,Validating,KB,85,86,1,1
Project ID31,Validating,BZ,77,91,14,0
Project ID30,Validating,BZ,77,97,20,1
Project ID24,Recruiting,KB,80,100,20,1
Project ID32,Validating,KB,80,101,21,0
Project ID23,Recruiting,RC,75,104,29,0
Project ID33,Recruiting,KB,86,104,18,1
Project ID20,Recruiting,KB,80,108,28,1
Project ID28,Validating,RC,75,109,34,0
Project ID35,Validating,KB,101,110,9,0
Project ID8,Recruiting,BZ,17,118,101,1
Project ID34,Validating,RC,94,121,27,0
Project ID30,Recruiting,BZ,97,121,24,1
Project ID37,Validating,BZ,115,133,18,0
Project ID38,Validating,KB,120,133,13,0
Project ID39,Validating,RC,128,133,5,0
Project ID36,Validating,BZ,109,134,25,1
Project ID1,Building,BZ,47,135,88,1
Project ID42,Validating,BZ,148,154,6,1
Project ID9,Building,BZ,49,155,106,1
Project ID41,Validating,RC,141,161,20,1
Project ID41,Recruiting,RC,161,167,6,1
Project ID40,Validating,KB,135,171,36,0
Project ID43,Validating,KB,153,171,18,1
Project ID2,Building,KB,75,174,99,1
Project ID24,Building,KB,100,178,78,1
