ID,Stage,Builder,Start,End,Duration,Outcome
Project ID0,Validating,RC,0,1,1,1
Project ID4,Validating,BZ,0,3,3,0
Project ID1,Validating,BZ,0,7,7,1
Project ID3,Validating,RC,0,7,7,1
Project ID6,Validating,RC,1,8,7,0
Project ID9,Validating,RC,7,12,5,1
Project ID8,Validating,BZ,7,14,7,0
Project ID5,Validating,KB,0,31,31,1
Project ID12,Validating,BZ,14,31,17,0
Project ID0,Recruiting,RC,1,35,34,1
Project ID10,Validating,RC,8,39,31,1
Project ID2,Validating,KB,0,43,43,0
Project ID14,Validating,BZ,31,43,12,1
Project ID10,Recruiting,RC,39,46,7,1
Project ID17,Validating,BZ,43,46,3,1
Project ID7,Validating,BZ,3,55,52,0
Project ID11,Validating,RC,12,55,43,0
Project ID18,Validating,BZ,46,56,10,0
Project ID9,Recruiting,RC,12,60,48,0
Project ID13,Validating,KB,31,62,31,0
Project ID16,Validating,KB,43,62,19,0
Project ID23,Validating,KB,62,71,9,0
Project ID1,Recruiting,BZ,7,78,71,0
Project ID19,Validating,BZ,55,83,28,1
Project ID20,Validating,RC,55,83,28,0
Project ID22,Validating,KB,62,83,21,0
Project ID17,Recruiting,BZ,46,88,42,1
Project ID21,Validating,BZ,56,90,34,0
Project ID25,Validating,BZ,83,91,8,0
Project ID27,Validating,KB,83,94,11,0
Project ID14,Recruiting,BZ,43,95,52,0
Project ID15,Validating,RC,39,98,59,0
Project ID24,Validating,KB,71,98,27,0
Project ID30,Validating,KB,94,98,4,0
Project ID29,Validating,BZ,91,100,9,0
Project ID31,Validating,RC,98,103,5,1
Project ID26,Validating,RC,83,110,27,0
Project ID35,Validating,RC,107,112,5,1
Project ID28,Validating,BZ,90,113,23,0
Project ID34,Validating,BZ,100,113,13,0
Project ID3,Recruiting,RC,7,115,108,0
Project ID32,Validating,KB,98,121,23,0
Project ID37,Validating,RC,120,125,5,0
Project ID10,Building,RC,46,128,82,1
Project ID33,Validating,KB,98,130,32,1
Project ID36,Validating,RC,112,132,20,1
Project ID38,Validating,BZ,125,133,8,1
Project ID0,Building,RC,35,138,103,1
Project ID5,Recruiting,KB,31,145,114,1
Project ID39,Validating,BZ,132,153,21,1
Project ID38,Recruiting,BZ,133,160,27,1
Project ID35,Recruiting,RC,112,164,52,1
Project ID42,Validating,KB,155,164,9,0
Project ID43,Validating,RC,160,168,8,0
Project ID33,Recruiting,KB,130,171,41,1
Project ID40,Validating,KB,141,176,35,0
Project ID46,Validating,KB,177,178,1,0
Project ID17,Building,BZ,88,181,93,1
