ID,Stage,Builder,Start,End,Duration,Outcome
Project ID4,Validating,BZ,0,9,9,0
Project ID1,Validating,BZ,0,11,11,1
Project ID2,Validating,KB,0,15,15,0
Project ID7,Validating,BZ,11,16,5,0
Project ID8,Validating,KB,15,20,5,0
Project ID0,Validating,RC,0,22,22,0
Project ID9,Validating,BZ,16,33,17,0
Project ID1,Recruiting,BZ,11,37,26,1
Project ID11,Validating,RC,22,37,15,1
Project ID10,Validating,KB,20,39,19,0
Project ID3,Validating,RC,0,42,42,0
Project ID12,Validating,BZ,33,42,9,0
Project ID6,Validating,BZ,9,43,34,0
Project ID13,Validating,RC,37,43,6,1
Project ID11,Recruiting,RC,37,44,7,0
Project ID18,Validating,RC,43,49,6,1
Project ID14,Validating,KB,39,51,12,0
Project ID13,Recruiting,RC,43,51,8,1
Project ID17,Validating,BZ,43,52,9,0
Project ID5,Validating,KB,0,67,67,1
Project ID19,Validating,RC,49,67,18,0
Project ID20,Validating,KB,51,68,17,1
Project ID22,Validating,KB,67,73,6,0
Project ID16,Validating,BZ,42,75,33,0
Project ID24,Validating,KB,68,76,8,1
Project ID26,Validating,BZ,75,77,2,1
Project ID25,Validating,KB,73,81,8,1
Project ID24,Recruiting,KB,76,82,6,1
Project ID5,Recruiting,KB,67,83,16,1
Project ID28,Validating,BZ,77,87,10,0
Project ID25,Recruiting,KB,81,92,11,0
Project ID18,Recruiting,RC,49,96,47,1
Project ID29,Validating,KB,81,96,15,0
Project ID15,Validating,RC,42,97,55,1
Project ID30,Validating,BZ,87,101,14,0
Project ID27,Validating,KB,76,102,26,1
Project ID33,Validating,BZ,101,102,1,0
Project ID21,Validating,BZ,52,103,51,0
Project ID23,Validating,RC,67,103,36,0
Project ID32,Validating,RC,97,114,17,1
Project ID31,Validating,KB,96,116,20,1
Project ID20,Recruiting,KB,68,118,50,0
Project ID35,Validating,BZ,107,121,14,0
Project ID1,Building,BZ,37,131,94,1
Project ID36,Validating,BZ,114,132,18,0
Project ID34,Validating,KB,102,133,31,0
Project ID26,Recruiting,BZ,77,143,66,0
Project ID38,Validating,RC,129,149,20,0
Project ID39,Validating,KB,135,152,17,1
Project ID27,Recruiting,KB,102,157,55,1
Project ID24,Building,KB,82,159,77,0
Project ID13,Building,RC,51,160,109,1
Project ID15,Recruiting,RC,97,161,64,1
Project ID37,Validating,RC,123,162,39,1
Project ID5,Building,KB,83,168,85,1
Project ID41,Validating,BZ,146,168,22,1
Project ID39,Recruiting,KB,152,168,16,1
Project ID44,Validating,KB,168,169,1,1
Project ID40,Validating,BZ,140,170,30,0
Project ID43,Validating,RC,159,171,12,1
Project ID44,Recruiting,KB,169,179,10,0
Project ID45,Validating,RC,173,188,15,0
Project ID18,Building,RC,96,194,98,1
