ID,Stage,Builder,Start,End,Duration,Outcome
Project ID4,Validating,BZ,0,2,2,0
Project ID1,Validating,BZ,0,10,10,0
Project ID0,Validating,RC,0,16,16,0
Project ID6,Validating,BZ,2,16,14,1
Project ID9,Validating,BZ,16,17,1,0
Project ID3,Validating,RC,0,21,21,0
Project ID8,Validating,RC,16,26,10,0
Project ID10,Validating,BZ,17,26,9,0
Project ID13,Validating,BZ,26,28,2,1
Project ID2,Validating,KB,0,29,29,1
Project ID14,Validating,BZ,28,31,3,0
Project ID5,Validating,KB,0,32,32,1
Project ID11,Validating,RC,21,34,13,0
Project ID12,Validating,RC,26,35,9,0
Project ID18,Validating,RC,34,39,5,0
Project ID20,Validating,RC,39,40,1,0
Project ID16,Validating,BZ,31,43,12,0
Project ID15,Validating,KB,29,46,17,0
Project ID7,Validating,BZ,10,47,37,0
Project ID23,Validating,KB,46,51,5,1
Project ID22,Validating,BZ,43,52,9,0
Project ID26,Validating,BZ,52,55,3,0
Project ID24,Validating,BZ,47,59,12,0
Project ID19,Validating,RC,35,61,26,0
Project ID17,Validating,KB,32,63,31,0
Project ID21,Validating,RC,40,66,26,0
Project ID23,Recruiting,KB,51,66,15,1
Project ID2,Recruiting,KB,29,67,38,1
Project ID27,Validating,BZ,55,72,17,0
Project ID29,Validating,RC,63,74,11,0
Project ID5,Recruiting,KB,32,77,45,1
Project ID28,Validating,BZ,59,81,22,1
Project ID30,Validating,KB,69,81,12,1
Project ID6,Recruiting,BZ,16,84,68,1
Project ID25,Validating,KB,51,90,39,0
Project ID31,Validating,RC,76,93,17,1
Project ID28,Recruiting,BZ,81,95,14,1
Project ID32,Validating,BZ,82,111,29,0
Project ID34,Validating,BZ,96,114,18,0
Project ID35,Validating,KB,103,119,16,1
Project ID35,Recruiting,KB,119,129,10,1
Project ID33,Validating,RC,89,130,41,0
Project ID36,Validating,KB,110,131,21,0
Project ID13,Recruiting,BZ,28,134,106,1
Project ID39,Validating,BZ,134,139,5,0
Project ID37,Validating,RC,119,144,25,0
Project ID30,Recruiting,KB,81,147,66,1
Project ID31,Recruiting,RC,93,148,55,1
Project ID38,Validating,BZ,127,151,24,0
Project ID40,Validating,KB,142,157,15,0
Project ID23,Building,KB,66,166,100,1
Project ID2,Building,KB,67,167,100,1
Project ID41,Validating,RC,149,169,20,0
Project ID42,Validating,KB,158,170,12,0
Project ID28,Building,BZ,95,174,79,1
Project ID43,Validating,BZ,167,178,11,1
Project ID44,Validating,RC,175,187,12,1
Project ID6,Building,BZ,84,190,106,1
