ID,Stage,Builder,Start,End,Duration,Outcome
Project ID3,Validating,RC,0,1,1,1
Project ID6,Validating,RC,1,7,6,0
Project ID0,Validating,RC,0,8,8,1
Project ID2,Validating,KB,0,8,8,0
Project ID4,Validating,BZ,0,14,14,0
Project ID5,Validating,KB,0,16,16,1
Project ID8,Validating,RC,8,20,12,0
Project ID12,Validating,RC,20,21,1,1
Project ID0,Recruiting,RC,8,24,16,1
Project ID7,Validating,RC,7,30,23,1
Project ID10,Validating,BZ,14,30,16,0
Project ID12,Recruiting,RC,21,32,11,1
Project ID14,Validating,RC,30,33,3,1
Project ID5,Recruiting,KB,16,34,18,1
Project ID1,Validating,BZ,0,36,36,0
Project ID9,Validating,KB,8,36,28,0
Project ID11,Validating,KB,16,44,28,0
Project ID18,Validating,KB,36,44,8,0
Project ID16,Validating,RC,33,47,14,0
Project ID21,Validating,RC,47,50,3,0
Project ID22,Validating,RC,50,53,3,1
Project ID13,Validating,RC,21,54,33,0
Project ID7,Recruiting,RC,30,56,26,1
Project ID19,Validating,KB,44,56,12,1
Project ID23,Validating,RC,53,56,3,0
Project ID15,Validating,BZ,30,61,31,0
Project ID17,Validating,BZ,36,69,33,0
Project ID27,Validating,BZ,61,69,8,0
Project ID26,Validating,RC,56,70,14,0
Project ID19,Recruiting,KB,56,76,20,1
Project ID25,Validating,KB,56,84,28,0
Project ID28,Validating,BZ,69,87,18,0
Project ID30,Validating,RC,70,87,17,1
Project ID24,Validating,RC,54,92,38,0
Project ID33,Validating,RC,87,94,7,1
Project ID20,Validating,KB,44,96,52,0
Project ID33,Recruiting,RC,94,97,3,0
Project ID14,Recruiting,RC,33,102,69,1
Project ID29,Validating,BZ,69,103,34,1
Project ID12,Building,RC,32,120,88,1
Project ID31,Validating,KB,84,122,38,0
Project ID37,Validating,BZ,105,122,17,0
Project ID35,Validating,RC,94,123,29,0
Project ID30,Recruiting,RC,87,127,40,1
Project ID32,Validating,BZ,87,127,40,0
Project ID0,Building,RC,24,131,107,1
Project ID39,Validating,BZ,122,133,11,0
Project ID38,Validating,KB,122,134,12,0
Project ID5,Building,KB,34,136,102,1
Project ID42,Validating,BZ,141,142,1,0
Project ID40,Validating,RC,126,143,17,0
Project ID34,Validating,RC,92,144,52,0
Project ID22,Recruiting,RC,53,146,93,1
Project ID29,Recruiting,BZ,103,146,43,1
Project ID3,Recruiting,RC,1,148,147,1
Project ID36,Validating,KB,99,148,49,0
Project ID43,Validating,KB,148,164,16,1
Project ID19,Building,KB,76,175,99,1
