ID,Stage,Builder,Start,End,Duration,Outcome
Project ID2,Validating,KB,0,1,1,1
Project ID5,Validating,KB,0,20,20,0
Project ID1,Validating,BZ,0,26,26,0
Project ID3,Validating,RC,0,26,26,1
Project ID0,Validating,RC,0,27,27,0
Project ID9,Validating,RC,26,27,1,0
Project ID4,Validating,BZ,0,28,28,0
Project ID12,Validating,BZ,28,36,8,0
Project ID13,Validating,BZ,36,37,1,0
Project ID8,Validating,BZ,26,41,15,0
Project ID10,Validating,RC,27,41,14,0
Project ID7,Validating,KB,20,44,24,0
Project ID2,Recruiting,KB,1,46,45,1
Project ID3,Recruiting,RC,26,47,21,1
Project ID14,Validating,BZ,37,47,10,0
Project ID6,Validating,KB,1,48,47,0
Project ID17,Validating,KB,44,51,7,0
Project ID20,Validating,KB,51,53,2,0
Project ID21,Validating,KB,53,60,7,0
Project ID11,Validating,RC,27,67,40,0
Project ID16,Validating,RC,41,67,26,0
Project ID18,Validating,BZ,47,75,28,1
Project ID19,Validating,KB,48,76,28,1
Project ID15,Validating,BZ,41,80,39,0
Project ID25,Validating,BZ,75,81,6,0
Project ID22,Validating,KB,60,90,30,0
Project ID26,Validating,KB,76,91,15,0
Project ID23,Validating,RC,67,92,25,0
Project ID30,Validating,KB,91,92,1,1
Project ID32,Validating,KB,92,93,1,0
Project ID29,Validating,KB,90,96,6,0
Project ID27,Validating,BZ,80,97,17,0
Project ID34,Validating,KB,100,102,2,0
Project ID19,Recruiting,KB,76,105,29,1
Project ID35,Validating,BZ,106,108,2,0
Project ID31,Validating,RC,92,111,19,0
Project ID28,Validating,BZ,81,119,38,0
Project ID33,Validating,KB,93,120,27,1
Project ID37,Validating,BZ,121,122,1,0
Project ID38,Validating,RC,130,136,6,0
Project ID3,Building,RC,47,137,90,1
Project ID24,Validating,RC,67,138,71,0
Project ID33,Recruiting,KB,120,139,19,0
Project ID36,Validating,KB,114,145,31,0
Project ID2,Building,KB,46,153,107,1
