ID,Stage,Builder,Start,End,Duration,Outcome
Project ID1,Validating,BZ,0,2,2,0
Project ID3,Validating,RC,0,7,7,0
Project ID5,Validating,KB,0,8,8,1
Project ID0,Validating,RC,0,13,13,1
Project ID8,Validating,KB,8,20,12,0
Project ID2,Validating,KB,0,23,23,0
Project ID11,Validating,KB,23,24,1,0
Project ID12,Validating,KB,24,26,2,0
Project ID6,Validating,BZ,2,28,26,0
Project ID9,Validating,RC,13,29,16,0
Project ID14,Validating,BZ,28,36,8,0
Project ID5,Recruiting,KB,8,44,36,0
Project ID4,Validating,BZ,0,47,47,0
Project ID13,Validating,KB,26,51,25,0
Project ID15,Validating,RC,29,51,22,1
Project ID10,Validating,KB,20,52,32,1
Project ID16,Validating,BZ,36,53,17,0
Project ID18,Validating,KB,51,59,8,0
Project ID7,Validating,RC,7,60,53,0
Project ID15,Recruiting,RC,51,60,9,1
Project ID19,Validating,RC,51,65,14,0
Project ID20,Validating,KB,52,73,21,1
Project ID22,Validating,KB,59,73,14,0
Project ID17,Validating,BZ,47,74,27,1
Project ID10,Recruiting,KB,52,80,28,1
Project ID26,Validating,KB,73,81,8,0
Project ID27,Validating,BZ,74,88,14,1
Project ID17,Recruiting,BZ,74,93,19,1
Project ID23,Validating,RC,60,94,34,0
Project ID21,Validating,BZ,53,107,54,0
Project ID30,Validating,RC,94,107,13,0
Project ID31,Validating,BZ,107,108,1,0
Project ID29,Validating,BZ,88,110,22,1
Project ID24,Validating,RC,65,111,46,0
Project ID20,Recruiting,KB,73,112,39,0
Project ID28,Validating,KB,81,113,32,0
Project ID29,Recruiting,BZ,110,113,3,1
Project ID34,Validating,BZ,110,113,3,0
Project ID35,Validating,RC,111,116,5,1
Project ID25,Validating,KB,73,117,44,1
Project ID33,Validating,BZ,108,126,18,1
Project ID36,Validating,KB,113,132,19,1
Project ID32,Validating,RC,107,133,26,0
Project ID39,Validating,KB,130,136,6,0
Project ID35,Recruiting,RC,116,140,24,1
Project ID37,Validating,BZ,117,141,24,0
Project ID25,Recruiting,KB,117,149,32,1
Project ID38,Validating,RC,125,149,24,0
Project ID15,Building,RC,60,150,90,0
Project ID40,Validating,BZ,135,153,18,0
Project ID41,Validating,KB,143,158,15,1
Project ID27,Recruiting,BZ,88,163,75,1
Project ID17,Building,BZ,93,166,73,1
Project ID42,Validating,RC,152,166,14,0
Project ID0,Recruiting,RC,13,174,161,0
Project ID43,Validating,KB,159,184,25,0
Project ID10,Building,KB,80,188,108,1
Project ID29,Building,BZ,113,188,75,1
