ID,Stage,Builder,Start,End,Duration,Outcome
Project ID2,Validating,KB,0,5,5,1
Project ID3,Validating,RC,0,13,13,0
Project ID6,Validating,KB,5,18,13,1
Project ID0,Validating,RC,0,20,20,1
Project ID7,Validating,RC,13,20,7,0
Project ID5,Validating,KB,0,25,25,0
Project ID10,Validating,RC,20,28,8,0
Project ID0,Recruiting,RC,20,29,9,1
Project ID9,Validating,RC,20,31,11,1
Project ID2,Recruiting,KB,5,36,31,1
Project ID8,Validating,KB,18,36,18,1
Project ID12,Validating,RC,28,38,10,0
Project ID4,Validating,BZ,0,39,39,1
Project ID13,Validating,RC,31,39,8,1
Project ID15,Validating,RC,38,41,3,1
Project ID16,Validating,BZ,39,42,3,1
Project ID11,Validating,KB,25,44,19,1
Project ID17,Validating,RC,39,46,7,0
Project ID14,Validating,KB,36,47,11,1
Project ID1,Validating,BZ,0,49,49,1
Project ID13,Recruiting,RC,39,49,10,1
Project ID1,Recruiting,BZ,49,56,7,1
Project ID15,Recruiting,RC,41,57,16,1
Project ID19,Validating,BZ,42,60,18,0
Project ID21,Validating,RC,46,60,14,0
Project ID9,Recruiting,RC,31,65,34,1
Project ID22,Validating,KB,47,66,19,0
Project ID18,Validating,RC,41,67,26,0
Project ID25,Validating,RC,60,68,8,0
Project ID20,Validating,KB,44,72,28,1
Project ID6,Recruiting,KB,18,75,57,1
Project ID11,Recruiting,KB,44,75,31,0
Project ID23,Validating,BZ,49,77,28,0
Project ID27,Validating,RC,67,78,11,0
Project ID31,Validating,RC,78,79,1,0
Project ID30,Validating,BZ,77,80,3,0
Project ID14,Recruiting,KB,47,81,34,1
Project ID24,Validating,BZ,60,86,26,0
Project ID33,Validating,BZ,82,86,4,0
Project ID20,Recruiting,KB,72,88,16,1
Project ID28,Validating,RC,68,93,25,0
Project ID32,Validating,RC,79,98,19,1
Project ID0,Building,RC,29,109,80,1
Project ID35,Validating,BZ,96,109,13,0
Project ID34,Validating,BZ,88,112,24,0
Project ID16,Recruiting,BZ,42,114,72,1
Project ID26,Validating,KB,66,117,51,0
Project ID29,Validating,KB,72,118,46,0
Project ID2,Building,KB,36,121,85,1
Project ID13,Building,RC,49,124,75,1
Project ID37,Validating,RC,108,126,18,1
Project ID36,Validating,RC,102,128,26,0
Project ID38,Validating,BZ,113,136,23,1
Project ID32,Recruiting,RC,98,142,44,1
Project ID42,Validating,RC,145,146,1,0
Project ID40,Validating,KB,131,149,18,0
Project ID41,Validating,KB,136,155,19,0
Project ID43,Validating,RC,151,159,8,1
Project ID39,Validating,BZ,122,160,38,1
Project ID1,Building,BZ,56,161,105,1
Project ID39,Recruiting,BZ,160,165,5,1
Project ID6,Building,KB,75,169,94,1
