ID,Stage,Builder,Start,End,Duration,Outcome
Project ID5,Validating,KB,0,1,1,0
Project ID0,Validating,RC,0,7,7,0
Project ID3,Validating,RC,0,12,12,1
Project ID2,Validating,KB,0,20,20,0
Project ID4,Validating,BZ,0,24,24,0
Project ID6,Validating,KB,1,24,23,0
Project ID3,Recruiting,RC,12,26,14,1
Project ID7,Validating,RC,7,29,22,1
Project ID11,Validating,KB,24,38,14,0
Project ID8,Validating,RC,12,42,30,1
Project ID13,Validating,KB,38,52,14,1
Project ID14,Validating,RC,42,54,12,1
Project ID13,Recruiting,KB,52,61,9,1
Project ID1,Validating,BZ,0,62,62,0
Project ID17,Validating,BZ,62,66,4,0
Project ID12,Validating,RC,29,67,38,0
Project ID18,Validating,BZ,66,68,2,0
Project ID9,Validating,KB,20,71,51,0
Project ID10,Validating,BZ,24,71,47,1
Project ID16,Validating,RC,54,72,18,1
Project ID21,Validating,KB,71,77,6,0
Project ID8,Recruiting,RC,42,79,37,1
Project ID19,Validating,RC,67,84,17,1
Project ID15,Validating,KB,52,85,33,0
Project ID25,Validating,RC,84,86,2,1
Project ID20,Validating,BZ,68,91,23,0
Project ID25,Recruiting,RC,86,94,8,1
Project ID28,Validating,BZ,91,94,3,0
Project ID22,Validating,BZ,71,95,24,1
Project ID23,Validating,RC,72,98,26,1
Project ID3,Building,RC,26,99,73,1
Project ID10,Recruiting,BZ,71,104,33,1
Project ID16,Recruiting,RC,72,106,34,1
Project ID31,Validating,RC,98,110,12,1
Project ID26,Validating,KB,85,111,26,0
Project ID29,Validating,BZ,94,114,20,1
Project ID27,Validating,RC,86,116,30,0
Project ID34,Validating,BZ,114,119,5,0
Project ID33,Validating,KB,111,122,11,0
Project ID24,Validating,KB,77,123,46,1
Project ID36,Validating,BZ,119,125,6,0
Project ID30,Validating,BZ,95,126,31,0
Project ID29,Recruiting,BZ,114,127,13,1
Project ID14,Recruiting,RC,54,131,77,1
Project ID35,Validating,RC,116,132,16,0
Project ID38,Validating,KB,133,137,4,0
Project ID19,Recruiting,RC,84,139,55,1
Project ID31,Recruiting,RC,110,145,35,1
Project ID32,Validating,RC,110,147,37,0
Project ID37,Validating,KB,126,148,22,0
Project ID39,Validating,BZ,140,149,9,0
Project ID13,Building,KB,61,156,95,1
Project ID40,Validating,BZ,149,158,9,0
Project ID42,Validating,KB,165,172,7,0
Project ID43,Validating,RC,170,174,4,0
Project ID44,Validating,KB,178,183,5,0
Project ID8,Building,RC,79,185,106,1
