ID,Stage,Builder,Start,End,Duration,Outcome
Project ID1,Validating,BZ,0,2,2,0
Project ID5,Validating,KB,0,4,4,0
Project ID6,Validating,BZ,2,6,4,0
Project ID4,Validating,BZ,0,7,7,0
Project ID3,Validating,RC,0,10,10,0
Project ID8,Validating,BZ,6,17,11,0
Project ID9,Validating,BZ,7,23,16,1
Project ID10,Validating,RC,10,23,13,0
Project ID11,Validating,BZ,17,27,10,0
Project ID9,Recruiting,BZ,23,28,5,1
Project ID14,Validating,BZ,27,31,4,0
Project ID0,Validating,RC,0,32,32,0
Project ID7,Validating,KB,4,35,31,0
Project ID2,Validating,KB,0,39,39,1
Project ID12,Validating,BZ,23,43,20,0
Project ID16,Validating,RC,32,43,11,0
Project ID20,Validating,RC,43,44,1,0
Project ID15,Validating,BZ,31,45,14,0
Project ID19,Validating,BZ,43,47,4,1
Project ID21,Validating,RC,44,49,5,0
Project ID23,Validating,BZ,47,51,4,1
Project ID18,Validating,KB,39,53,14,0
Project ID24,Validating,RC,49,53,4,0
Project ID13,Validating,RC,23,57,34,0
Project ID2,Recruiting,KB,39,57,18,1
Project ID26,Validating,KB,53,58,5,1
Project ID27,Validating,RC,53,58,5,0
Project ID22,Validating,BZ,45,60,15,0
Project ID17,Validating,KB,35,70,35,1
Project ID19,Recruiting,BZ,47,71,24,1
Project ID28,Validating,RC,57,72,15,1
Project ID31,Validating,BZ,67,72,5,0
Project ID30,Validating,RC,59,75,16,0
Project ID29,Validating,KB,58,81,23,0
Project ID25,Validating,BZ,51,83,32,0
Project ID33,Validating,RC,81,84,3,0
Project ID34,Validating,BZ,86,98,12,1
Project ID32,Validating,KB,76,102,26,1
Project ID35,Validating,RC,94,104,10,1
Project ID34,Recruiting,BZ,98,104,6,1
Project ID37,Validating,BZ,108,111,3,0
Project ID38,Validating,RC,113,116,3,1
Project ID38,Recruiting,RC,116,123,7,0
Project ID36,Validating,KB,103,128,25,0
Project ID39,Validating,BZ,120,131,11,0
Project ID40,Validating,KB,129,135,6,1
Project ID9,Building,BZ,28,137,109,1
Project ID40,Recruiting,KB,135,146,11,1
Project ID28,Recruiting,RC,72,148,76,0
Project ID26,Recruiting,KB,58,151,93,1
Project ID41,Validating,RC,135,151,16,1
Project ID19,Building,BZ,71,158,87,0
Project ID2,Building,KB,57,166,109,1
