ID,Stage,Builder,Start,End,Duration,Outcome
Project ID1,Validating,BZ,0,13,13,0
Project ID5,Validating,KB,0,13,13,1
Project ID2,Validating,KB,0,17,17,0
Project ID3,Validating,RC,0,19,19,1
Project ID9,Validating,RC,19,22,3,0
Project ID7,Validating,KB,13,29,16,0
Project ID11,Validating,KB,29,30,1,0
Project ID4,Validating,BZ,0,31,31,0
Project ID6,Validating,BZ,13,31,18,0
Project ID8,Validating,KB,17,32,15,1
Project ID14,Validating,BZ,31,32,1,0
Project ID12,Validating,KB,30,33,3,0
Project ID10,Validating,RC,22,34,12,0
Project ID15,Validating,KB,32,45,13,1
Project ID13,Validating,BZ,31,46,15,1
Project ID17,Validating,KB,33,48,15,0
Project ID5,Recruiting,KB,13,50,37,1
Project ID0,Validating,RC,0,51,51,0
Project ID19,Validating,KB,45,52,7,0
Project ID16,Validating,BZ,32,54,22,0
Project ID20,Validating,BZ,46,55,9,0
Project ID22,Validating,RC,51,55,4,1
Project ID18,Validating,RC,34,64,30,0
Project ID21,Validating,KB,48,65,17,0
Project ID3,Recruiting,RC,19,67,48,1
Project ID15,Recruiting,KB,45,69,24,1
Project ID23,Validating,KB,52,70,18,0
Project ID26,Validating,RC,55,71,16,1
Project ID29,Validating,KB,70,73,3,0
Project ID28,Validating,KB,65,76,11,0
Project ID31,Validating,KB,75,82,7,0
Project ID25,Validating,BZ,55,85,30,1
Project ID13,Recruiting,BZ,46,88,42,1
Project ID30,Validating,RC,71,92,21,0
Project ID24,Validating,BZ,54,101,47,0
Project ID32,Validating,KB,84,101,17,0
Project ID33,Validating,KB,90,102,12,0
Project ID26,Recruiting,RC,71,105,34,1
Project ID27,Validating,RC,64,106,42,1
Project ID35,Validating,RC,108,116,8,0
Project ID22,Recruiting,RC,55,125,70,1
Project ID5,Building,KB,50,133,83,1
Project ID34,Validating,BZ,99,134,35,0
Project ID25,Recruiting,BZ,85,139,54,1
Project ID37,Validating,KB,121,139,18,1
Project ID38,Validating,KB,130,139,9,0
Project ID39,Validating,RC,137,144,7,0
Project ID36,Validating,BZ,116,149,33,0
Project ID40,Validating,RC,145,149,4,1
Project ID15,Building,KB,69,153,84,0
Project ID3,Building,RC,67,155,88,0
Project ID27,Recruiting,RC,106,160,54,0
Project ID40,Recruiting,RC,149,164,15,1
Project ID41,Validating,BZ,153,167,14,0
Project ID42,Validating,KB,158,172,14,0
Project ID13,Building,BZ,88,177,89,1
Project ID44,Validating,RC,170,180,10,0
Project ID43,Validating,KB,164,181,17,0
Project ID45,Validating,BZ,179,187,8,1
Project ID26,Building,RC,105,195,90,1
