ID,Stage,Builder,Start,End,Duration,Outcome
Project ID0,Validating,RC,0,5,5,1
Project ID0,Recruiting,RC,5,10,5,1
Project ID4,Validating,BZ,0,18,18,0
Project ID1,Validating,BZ,0,21,21,0
Project ID7,Validating,BZ,18,23,5,0
Project ID2,Validating,KB,0,25,25,1
Project ID6,Validating,RC,5,31,26,1
Project ID3,Validating,RC,0,35,35,0
Project ID12,Validating,RC,35,36,1,0
Project ID9,Validating,BZ,23,40,17,0
Project ID5,Validating,KB,0,41,41,1
Project ID6,Recruiting,RC,31,42,11,0
Project ID13,Validating,RC,36,43,7,0
Project ID15,Validating,KB,41,44,3,0
Project ID16,Validating,RC,43,49,6,0
Project ID18,Validating,RC,49,56,7,0
Project ID14,Validating,BZ,40,57,17,1
Project ID11,Validating,RC,31,58,27,0
Project ID10,Validating,KB,25,59,34,0
Project ID17,Validating,KB,44,59,15,1
Project ID22,Validating,KB,59,65,6,1
Project ID24,Validating,KB,65,67,2,1
Project ID20,Validating,BZ,57,68,11,0
Project ID8,Validating,BZ,21,69,48,0
Project ID27,Validating,BZ,69,70,1,1
Project ID25,Validating,KB,67,73,6,1
Project ID22,Recruiting,KB,65,75,10,1
Project ID19,Validating,RC,56,77,21,0
Project ID26,Validating,BZ,68,78,10,1
Project ID0,Building,RC,10,84,74,1
Project ID21,Validating,RC,58,87,29,0
Project ID24,Recruiting,KB,67,87,20,0
Project ID23,Validating,KB,59,91,32,0
Project ID28,Validating,BZ,70,91,21,0
Project ID34,Validating,BZ,91,94,3,0
Project ID30,Validating,RC,77,97,20,0
Project ID29,Validating,KB,73,98,25,1
Project ID31,Validating,BZ,78,98,20,1
Project ID33,Validating,KB,91,101,10,1
Project ID27,Recruiting,BZ,70,114,44,0
Project ID31,Recruiting,BZ,98,114,16,1
Project ID38,Validating,BZ,118,121,3,1
Project ID35,Validating,BZ,97,126,29,0
Project ID29,Recruiting,KB,98,136,38,1
Project ID39,Validating,KB,126,136,10,0
Project ID32,Validating,RC,87,137,50,0
Project ID40,Validating,BZ,132,137,5,1
Project ID26,Recruiting,BZ,78,141,63,1
Project ID41,Validating,BZ,137,149,12,0
Project ID2,Recruiting,KB,25,150,125,0
Project ID14,Recruiting,BZ,57,158,101,1
Project ID22,Building,KB,75,158,83,1
