ID,Stage,Builder,Start,End,Duration,Outcome
Project ID2,Validating,KB,0,1,1,0
Project ID3,Validating,RC,0,20,20,1
Project ID5,Validating,KB,0,20,20,0
Project ID6,Validating,KB,1,22,21,1
Project ID9,Validating,KB,22,23,1,1
Project ID1,Validating,BZ,0,24,24,0
Project ID4,Validating,BZ,0,29,29,1
Project ID8,Validating,KB,20,30,10,0
Project ID3,Recruiting,RC,20,31,11,1
Project ID10,Validating,KB,23,34,11,0
Project ID7,Validating,RC,20,36,16,0
Project ID11,Validating,BZ,24,36,12,0
Project ID14,Validating,KB,34,36,2,0
Project ID15,Validating,RC,36,39,3,0
Project ID16,Validating,BZ,36,39,3,0
Project ID0,Validating,RC,0,40,40,0
Project ID12,Validating,BZ,29,43,14,0
Project ID17,Validating,KB,36,50,14,0
Project ID18,Validating,RC,39,52,13,1
Project ID13,Validating,KB,30,54,24,0
Project ID19,Validating,BZ,39,54,15,0
Project ID23,Validating,RC,52,54,2,0
Project ID4,Recruiting,BZ,29,55,26,1
Project ID22,Validating,KB,50,69,19,1
Project ID26,Validating,RC,54,69,15,0
Project ID18,Recruiting,RC,52,72,20,1
Project ID20,Validating,RC,40,76,36,0
Project ID25,Validating,BZ,54,80,26,0
Project ID28,Validating,RC,69,81,12,0
Project ID31,Validating,RC,81,82,1,0
Project ID21,Validating,BZ,43,84,41,0
Project ID30,Validating,BZ,80,94,14,1
Project ID32,Validating,RC,86,99,13,0
Project ID3,Building,RC,31,104,73,1
Project ID24,Validating,KB,54,104,50,1
Project ID6,Recruiting,KB,22,105,83,1
Project ID27,Validating,KB,69,105,36,0
Project ID29,Validating,RC,76,107,31,0
Project ID30,Recruiting,BZ,94,108,14,1
Project ID34,Validating,BZ,99,108,9,0
Project ID33,Validating,BZ,93,109,16,0
Project ID35,Validating,RC,106,113,7,0
Project ID4,Building,BZ,55,125,70,1
Project ID38,Validating,RC,125,130,5,0
Project ID37,Validating,KB,120,139,19,0
Project ID24,Recruiting,KB,104,141,37,1
Project ID18,Building,RC,72,142,70,1
