ID,Stage,Builder,Start,End,Duration,Outcome
Project ID4,Validating,BZ,0,8,8,0
Project ID1,Validating,BZ,0,9,9,1
Project ID3,Validating,RC,0,14,14,0
Project ID7,Validating,BZ,9,15,6,1
Project ID2,Validating,KB,0,16,16,0
Project ID9,Validating,BZ,15,28,13,0
Project ID5,Validating,KB,0,29,29,0
Project ID6,Validating,BZ,8,31,23,0
Project ID8,Validating,RC,14,32,18,0
Project ID12,Validating,KB,29,32,3,0
Project ID14,Validating,RC,32,49,17,0
Project ID11,Validating,BZ,28,50,22,0
Project ID13,Validating,BZ,31,50,19,0
Project ID18,Validating,BZ,50,52,2,1
Project ID10,Validating,KB,16,54,38,1
Project ID19,Validating,BZ,52,54,2,0
Project ID20,Validating,KB,54,57,3,0
Project ID15,Validating,KB,32,62,30,0
Project ID17,Validating,BZ,50,65,15,0
Project ID24,Validating,BZ,65,66,1,1
Project ID0,Validating,RC,0,67,67,1
Project ID23,Validating,KB,62,68,6,0
Project ID0,Recruiting,RC,67,74,7,1
Project ID22,Validating,KB,57,78,21,0
Project ID10,Recruiting,KB,54,87,33,1
Project ID25,Validating,BZ,66,87,21,1
Project ID28,Validating,KB,78,88,10,0
Project ID16,Validating,RC,49,91,42,0
Project ID21,Validating,BZ,54,92,38,0
Project ID30,Validating,KB,88,95,7,0
Project ID26,Validating,RC,67,98,31,1
Project ID1,Recruiting,BZ,9,99,90,0
Project ID27,Validating,KB,68,102,34,0
Project ID18,Recruiting,BZ,52,103,51,1
Project ID7,Recruiting,BZ,15,106,91,1
Project ID34,Validating,RC,98,111,13,0
Project ID29,Validating,BZ,87,112,25,0
Project ID32,Validating,BZ,92,115,23,0
Project ID37,Validating,BZ,112,115,3,1
Project ID35,Validating,KB,102,117,15,0
Project ID31,Validating,RC,91,132,41,1
Project ID38,Validating,BZ,120,140,20,1
Project ID24,Recruiting,BZ,66,142,76,1
Project ID40,Validating,KB,134,142,8,0
Project ID31,Recruiting,RC,132,146,14,1
Project ID41,Validating,RC,141,146,5,0
Project ID36,Validating,RC,111,147,36,1
Project ID38,Recruiting,BZ,140,148,8,1
Project ID10,Building,KB,87,161,74,1
Project ID0,Building,RC,74,168,94,1
Project ID36,Recruiting,RC,147,172,25,1
Project ID43,Validating,KB,155,180,25,0
Project ID25,Recruiting,BZ,87,183,96,1
Project ID44,Validating,RC,161,183,22,0
Project ID46,Validating,KB,180,185,5,1
Project ID33,Validating,KB,95,188,93,0
Project ID39,Validating,BZ,129,188,59,1
Project ID26,Recruiting,RC,98,190,92,1
Project ID18,Building,BZ,103,193,90,1
Project ID7,Building,BZ,106,194,88,0
