ID,Stage,Builder,Start,End,Duration,Outcome
Project ID0,Validating,RC,0,2,2,0
Project ID5,Validating,KB,0,2,2,1
Project ID5,Recruiting,KB,2,6,4,1
Project ID6,Validating,RC,2,7,5,1
Project ID4,Validating,BZ,0,9,9,0
Project ID7,Validating,KB,2,16,14,0
Project ID9,Validating,BZ,9,17,8,1
Project ID9,Recruiting,BZ,17,21,4,1
Project ID2,Validating,KB,0,26,26,0
Project ID8,Validating,RC,7,30,23,1
Project ID11,Validating,BZ,17,30,13,0
Project ID13,Validating,RC,30,40,10,0
Project ID10,Validating,KB,16,41,25,0
Project ID12,Validating,KB,26,45,19,1
Project ID16,Validating,KB,41,47,6,0
Project ID1,Validating,BZ,0,49,49,0
Project ID14,Validating,BZ,30,62,32,0
Project ID15,Validating,RC,40,63,23,0
Project ID20,Validating,BZ,62,66,4,0
Project ID19,Validating,BZ,49,67,18,0
Project ID3,Validating,RC,0,69,69,0
Project ID17,Validating,KB,45,71,26,0
Project ID18,Validating,KB,47,71,24,1
Project ID21,Validating,RC,63,72,9,0
Project ID23,Validating,BZ,67,88,21,1
Project ID22,Validating,BZ,66,90,24,0
Project ID24,Validating,RC,69,95,26,0
Project ID6,Recruiting,RC,7,98,91,1
Project ID26,Validating,KB,71,98,27,0
Project ID28,Validating,BZ,88,101,13,1
Project ID30,Validating,RC,95,101,6,0
Project ID23,Recruiting,BZ,88,103,15,1
Project ID31,Validating,KB,98,103,5,0
Project ID5,Building,KB,6,104,98,1
Project ID33,Validating,RC,101,107,6,1
Project ID29,Validating,BZ,90,112,22,1
Project ID25,Validating,KB,71,114,43,1
Project ID27,Validating,RC,72,117,45,0
Project ID36,Validating,BZ,116,117,1,1
Project ID32,Validating,BZ,101,119,18,0
Project ID35,Validating,RC,110,123,13,0
Project ID9,Building,BZ,21,128,107,1
Project ID8,Recruiting,RC,30,128,98,1
Project ID34,Validating,KB,103,133,30,1
Project ID12,Recruiting,KB,45,139,94,0
Project ID33,Recruiting,RC,107,140,33,1
Project ID36,Recruiting,BZ,117,143,26,1
Project ID39,Validating,BZ,139,147,8,1
Project ID38,Validating,RC,134,164,30,0
Project ID41,Validating,RC,156,171,15,0
Project ID43,Validating,BZ,171,172,1,1
Project ID39,Recruiting,BZ,147,173,26,1
Project ID37,Validating,KB,125,174,49,1
Project ID42,Validating,KB,164,175,11,0
Project ID40,Validating,BZ,147,177,30,0
Project ID44,Validating,RC,176,179,3,0
Project ID34,Recruiting,KB,133,183,50,0
Project ID28,Recruiting,BZ,101,185,84,0
Project ID23,Building,BZ,103,185,82,1
Project ID6,Building,RC,98,192,94,1
