ID,Stage,Builder,Start,End,Duration,Outcome
Project ID1,Validating,BZ,0,14,14,0
Project ID2,Validating,KB,0,14,14,0
Project ID5,Validating,KB,0,27,27,0
Project ID0,Validating,RC,0,30,30,1
Project ID3,Validating,RC,0,33,33,0
Project ID7,Validating,KB,14,41,27,0
Project ID9,Validating,RC,30,42,12,0
Project ID4,Validating,BZ,0,43,43,0
Project ID13,Validating,BZ,43,47,4,0
Project ID6,Validating,BZ,14,50,36,1
Project ID15,Validating,BZ,50,57,7,1
Project ID11,Validating,KB,41,58,17,1
Project ID10,Validating,RC,33,60,27,0
Project ID16,Validating,BZ,57,63,6,1
Project ID12,Validating,RC,42,67,25,1
Project ID14,Validating,BZ,47,69,22,0
Project ID19,Validating,BZ,63,75,12,0
Project ID12,Recruiting,RC,67,75,8,1
Project ID8,Validating,KB,27,76,49,0
Project ID20,Validating,RC,67,78,11,0
Project ID22,Validating,BZ,75,79,4,1
Project ID18,Validating,RC,60,83,23,0
Project ID21,Validating,BZ,69,84,15,0
Project ID17,Validating,KB,58,85,27,0
Project ID15,Recruiting,BZ,57,92,35,1
Project ID26,Validating,RC,83,92,9,0
Project ID11,Recruiting,KB,58,96,38,1
Project ID24,Validating,RC,78,103,25,1
Project ID28,Validating,KB,85,103,18,0
Project ID29,Validating,RC,92,106,14,0
Project ID25,Validating,BZ,79,113,34,0
Project ID31,Validating,KB,103,114,11,1
Project ID27,Validating,BZ,84,116,32,0
Project ID0,Recruiting,RC,30,122,92,1
Project ID30,Validating,RC,103,123,20,0
Project ID24,Recruiting,RC,103,127,24,1
Project ID36,Validating,RC,123,130,7,0
Project ID37,Validating,RC,130,132,2,0
Project ID16,Recruiting,BZ,63,136,73,1
Project ID23,Validating,KB,76,139,63,1
Project ID38,Validating,RC,136,149,13,0
Project ID6,Recruiting,BZ,50,152,102,1
Project ID35,Validating,BZ,116,153,37,1
Project ID35,Recruiting,BZ,153,156,3,1
Project ID39,Validating,KB,141,161,20,1
Project ID15,Building,BZ,92,175,83,1
Project ID31,Recruiting,KB,114,176,62,1
Project ID34,Validating,KB,114,176,62,0
Project ID12,Building,RC,75,179,104,0
Project ID33,Validating,BZ,113,181,68,1
Project ID33,Recruiting,BZ,181,183,2,0
Project ID41,Validating,BZ,157,186,29,1
Project ID0,Building,RC,122,193,71,1
