ID,Stage,Builder,Start,End,Duration,Outcome
Project ID1,Validating,BZ,0,14,14,1
Project ID0,Validating,RC,0,15,15,1
Project ID4,Validating,BZ,0,17,17,1
Project ID2,Validating,KB,0,22,22,0
Project ID5,Validating,KB,0,23,23,0
Project ID1,Recruiting,BZ,14,25,11,1
Project ID7,Validating,RC,15,25,10,0
Project ID6,Validating,BZ,14,26,12,0
Project ID9,Validating,KB,22,29,7,0
Project ID10,Validating,KB,23,34,11,1
Project ID4,Recruiting,BZ,17,37,20,1
Project ID14,Validating,KB,34,40,6,1
Project ID11,Validating,RC,25,41,16,0
Project ID8,Validating,BZ,17,42,25,0
Project ID16,Validating,RC,41,46,5,0
Project ID14,Recruiting,KB,40,58,18,1
Project ID17,Validating,BZ,42,59,17,1
Project ID18,Validating,RC,46,63,17,0
Project ID10,Recruiting,KB,34,66,32,0
Project ID3,Validating,RC,0,69,69,1
Project ID12,Validating,BZ,26,70,44,0
Project ID19,Validating,BZ,59,70,11,1
Project ID20,Validating,RC,63,72,9,0
Project ID24,Validating,RC,72,73,1,1
Project ID13,Validating,KB,29,75,46,1
Project ID25,Validating,RC,73,75,2,0
Project ID27,Validating,RC,75,79,4,0
Project ID22,Validating,BZ,70,81,11,1
Project ID26,Validating,KB,75,81,6,1
Project ID30,Validating,KB,81,82,1,0
Project ID23,Validating,BZ,70,84,14,0
Project ID31,Validating,KB,82,89,7,0
Project ID15,Validating,KB,40,90,50,0
Project ID21,Validating,RC,69,90,21,0
Project ID28,Validating,RC,79,90,11,0
Project ID29,Validating,BZ,81,99,18,0
Project ID32,Validating,BZ,89,103,14,1
Project ID13,Recruiting,KB,75,111,36,1
Project ID33,Validating,KB,94,114,20,1
Project ID1,Building,BZ,25,118,93,1
Project ID35,Validating,RC,110,120,10,1
Project ID36,Validating,RC,117,120,3,0
Project ID14,Building,KB,58,129,71,0
Project ID4,Building,BZ,37,136,99,1
