ID,Stage,Builder,Start,End,Duration,Outcome
Project ID0,Validating,RC,0,1,1,0
Project ID1,Validating,BZ,0,4,4,0
Project ID7,Validating,BZ,4,5,1,1
Project ID6,Validating,RC,1,6,5,1
Project ID4,Validating,BZ,0,8,8,0
Project ID5,Validating,KB,0,9,9,0
Project ID11,Validating,KB,9,10,1,0
Project ID3,Validating,RC,0,12,12,0
Project ID9,Validating,RC,6,14,8,0
Project ID12,Validating,KB,10,16,6,0
Project ID8,Validating,BZ,5,17,12,0
Project ID10,Validating,BZ,8,18,10,0
Project ID6,Recruiting,RC,6,23,17,1
Project ID14,Validating,RC,14,26,12,0
Project ID18,Validating,RC,26,27,1,1
Project ID15,Validating,KB,16,35,19,1
Project ID17,Validating,BZ,18,35,17,1
Project ID16,Validating,BZ,17,39,22,0
Project ID20,Validating,KB,35,44,9,0
Project ID7,Recruiting,BZ,5,47,42,0
Project ID13,Validating,RC,12,56,44,0
Project ID22,Validating,BZ,39,59,20,0
Project ID21,Validating,BZ,35,65,30,0
Project ID24,Validating,RC,56,67,11,0
Project ID2,Validating,KB,0,75,75,0
Project ID27,Validating,RC,67,76,9,1
Project ID26,Validating,BZ,65,81,16,0
Project ID27,Recruiting,RC,76,81,5,1
Project ID19,Validating,RC,27,82,55,1
Project ID29,Validating,RC,76,82,6,0
Project ID31,Validating,RC,82,83,1,1
Project ID28,Validating,KB,75,85,10,0
Project ID30,Validating,BZ,81,86,5,0
Project ID18,Recruiting,RC,27,90,63,1
Project ID15,Recruiting,KB,35,92,57,0
Project ID25,Validating,BZ,59,97,38,1
Project ID34,Validating,KB,99,102,3,1
Project ID23,Validating,KB,44,106,62,0
Project ID33,Validating,RC,93,114,21,0
Project ID34,Recruiting,KB,102,118,16,0
Project ID36,Validating,BZ,113,118,5,0
Project ID17,Recruiting,BZ,35,123,88,1
Project ID6,Building,RC,23,127,104,1
Project ID32,Validating,RC,87,127,40,1
Project ID37,Validating,KB,120,132,12,1
Project ID25,Recruiting,BZ,97,145,48,1
Project ID39,Validating,RC,133,147,14,0
Project ID40,Validating,BZ,142,149,7,1
Project ID41,Validating,RC,151,157,6,0
Project ID38,Validating,KB,127,158,31,1
Project ID31,Recruiting,RC,83,163,80,1
Project ID35,Validating,BZ,106,169,63,0
Project ID27,Building,RC,81,175,94,1
Project ID44,Validating,BZ,173,176,3,1
Project ID45,Validating,RC,178,193,15,0
Project ID42,Validating,KB,159,194,35,1
Project ID40,Recruiting,BZ,149,198,49,0
Project ID47,Validating,BZ,193,198,5,1
Project ID18,Building,RC,127,199,72,1
