ID,Stage,Builder,Start,End,Duration,Outcome
Project ID2,Validating,KB,0,1,1,1
Project ID1,Validating,BZ,0,2,2,0
Project ID4,Validating,BZ,0,5,5,0
Project ID2,Recruiting,KB,1,5,4,1
Project ID6,Validating,KB,1,5,4,1
Project ID3,Validating,RC,0,9,9,0
Project ID5,Validating,KB,0,9,9,0
Project ID8,Validating,BZ,5,9,4,1
Project ID0,Validating,RC,0,13,13,1
Project ID8,Recruiting,BZ,9,14,5,0
Project ID11,Validating,KB,9,14,5,0
Project ID0,Recruiting,RC,13,15,2,1
Project ID10,Validating,RC,9,17,8,0
Project ID9,Validating,KB,5,19,14,0
Project ID7,Validating,BZ,2,20,18,0
Project ID12,Validating,BZ,9,22,13,1
Project ID14,Validating,KB,14,22,8,1
Project ID18,Validating,BZ,22,24,2,0
Project ID13,Validating,RC,13,29,16,0
Project ID19,Validating,KB,22,43,21,0
Project ID20,Validating,BZ,24,44,20,1
Project ID22,Validating,KB,43,48,5,0
Project ID24,Validating,KB,48,51,3,1
Project ID15,Validating,RC,17,53,36,1
Project ID21,Validating,RC,29,57,28,1
Project ID17,Validating,BZ,20,58,38,0
Project ID27,Validating,RC,57,61,4,0
Project ID16,Validating,KB,19,63,44,1
Project ID14,Recruiting,KB,22,63,41,1
Project ID24,Recruiting,KB,51,75,24,1
Project ID25,Validating,KB,51,76,25,0
Project ID28,Validating,BZ,59,80,21,0
Project ID30,Validating,KB,76,80,4,0
Project ID26,Validating,RC,53,87,34,1
Project ID16,Recruiting,KB,63,88,25,1
Project ID15,Recruiting,RC,53,89,36,1
Project ID21,Recruiting,RC,57,92,35,1
Project ID23,Validating,BZ,44,96,52,0
Project ID29,Validating,RC,68,96,28,0
Project ID2,Building,KB,5,97,92,1
Project ID0,Building,RC,15,103,88,1
Project ID32,Validating,BZ,91,107,16,0
Project ID33,Validating,KB,97,107,10,1
Project ID31,Validating,KB,82,108,26,0
Project ID12,Recruiting,BZ,22,114,92,1
Project ID35,Validating,BZ,108,120,12,1
Project ID33,Recruiting,KB,107,124,17,1
Project ID36,Validating,RC,116,131,15,1
Project ID6,Recruiting,KB,5,136,131,1
Project ID34,Validating,RC,103,141,38,0
Project ID38,Validating,KB,127,141,14,1
Project ID20,Recruiting,BZ,44,144,100,1
Project ID40,Validating,BZ,143,149,6,0
Project ID37,Validating,BZ,121,150,29,1
Project ID38,Recruiting,KB,141,153,12,1
Project ID42,Validating,RC,155,167,12,0
Project ID44,Validating,BZ,168,169,1,0
Project ID14,Building,KB,63,170,107,1
Project ID41,Validating,RC,148,172,24,1
Project ID43,Validating,KB,160,176,16,1
Project ID24,Building,KB,97,178,81,1
Project ID26,Recruiting,RC,87,179,92,1
Project ID15,Building,RC,89,182,93,1
Project ID21,Building,RC,103,194,91,1
