ID,Stage,Builder,Start,End,Duration,Outcome
Project ID5,Validating,KB,0,7,7,0
Project ID2,Validating,KB,0,8,8,0
Project ID6,Validating,KB,7,8,1,1
Project ID0,Validating,RC,0,16,16,0
Project ID3,Validating,RC,0,16,16,0
Project ID1,Validating,BZ,0,19,19,1
Project ID4,Validating,BZ,0,20,20,1
Project ID9,Validating,RC,16,21,5,0
Project ID8,Validating,KB,8,26,18,0
Project ID12,Validating,BZ,20,31,11,0
Project ID15,Validating,BZ,31,34,3,0
Project ID10,Validating,RC,16,38,22,0
Project ID4,Recruiting,BZ,20,38,18,1
Project ID16,Validating,BZ,34,47,13,0
Project ID11,Validating,BZ,19,51,32,1
Project ID17,Validating,RC,38,52,14,1
Project ID13,Validating,RC,21,56,35,1
Project ID20,Validating,RC,52,56,4,0
Project ID1,Recruiting,BZ,19,58,39,1
Project ID19,Validating,BZ,51,60,9,0
Project ID18,Validating,BZ,47,61,14,1
Project ID7,Validating,KB,8,62,54,0
Project ID11,Recruiting,BZ,51,65,14,1
Project ID23,Validating,BZ,60,65,5,0
Project ID26,Validating,BZ,65,71,6,0
Project ID22,Validating,RC,56,72,16,0
Project ID21,Validating,RC,56,73,17,0
Project ID6,Recruiting,KB,8,76,68,1
Project ID14,Validating,KB,26,80,54,0
Project ID27,Validating,BZ,71,80,9,0
Project ID29,Validating,RC,73,88,15,1
Project ID25,Validating,KB,62,92,30,0
Project ID29,Recruiting,RC,88,96,8,1
Project ID24,Validating,BZ,61,99,38,0
Project ID13,Recruiting,RC,56,103,47,1
Project ID18,Recruiting,BZ,61,103,42,1
Project ID28,Validating,RC,72,103,31,0
Project ID33,Validating,KB,92,105,13,0
Project ID31,Validating,BZ,80,108,28,0
Project ID35,Validating,RC,103,113,10,0
Project ID30,Validating,KB,80,122,42,1
Project ID30,Recruiting,KB,122,124,2,1
Project ID32,Validating,RC,88,125,37,0
Project ID4,Building,BZ,38,127,89,1
Project ID38,Validating,RC,123,131,8,0
Project ID34,Validating,BZ,99,133,34,0
Project ID36,Validating,KB,110,134,24,1
Project ID17,Recruiting,RC,52,141,89,1
Project ID36,Recruiting,KB,134,147,13,1
Project ID42,Validating,BZ,150,152,2,0
Project ID41,Validating,RC,141,155,14,0
Project ID43,Validating,KB,155,158,3,0
Project ID1,Building,BZ,58,160,102,1
Project ID40,Validating,RC,134,163,29,0
Project ID29,Building,RC,96,168,72,1
Project ID39,Validating,KB,129,175,46,0
Project ID37,Validating,BZ,117,178,61,0
Project ID46,Validating,KB,176,179,3,1
Project ID6,Building,KB,76,180,104,1
Project ID45,Validating,RC,168,182,14,0
Project ID13,Building,RC,103,183,80,1
Project ID44,Validating,BZ,161,183,22,0
Project ID46,Recruiting,KB,179,191,12,1
Project ID30,Building,KB,124,198,74,1
