ID,Stage,Builder,Start,End,Duration,Outcome
Project ID1,Validating,BZ,0,5,5,1
Project ID5,Validating,KB,0,14,14,0
Project ID0,Validating,RC,0,19,19,1
Project ID6,Validating,BZ,5,20,15,0
Project ID2,Validating,KB,0,21,21,0
Project ID3,Validating,RC,0,22,22,0
Project ID7,Validating,KB,14,27,13,0
Project ID0,Recruiting,RC,19,28,9,0
Project ID4,Validating,BZ,0,29,29,1
Project ID11,Validating,RC,22,30,8,1
Project ID9,Validating,BZ,20,34,14,1
Project ID9,Recruiting,BZ,34,34,0,1
Project ID13,Validating,BZ,29,39,10,0
Project ID12,Validating,KB,27,40,13,1
Project ID15,Validating,BZ,34,41,7,0
Project ID14,Validating,RC,30,42,12,1
Project ID18,Validating,BZ,41,46,5,0
Project ID1,Recruiting,BZ,5,47,42,0
Project ID11,Recruiting,RC,30,47,17,1
Project ID8,Validating,RC,19,48,29,1
Project ID21,Validating,RC,48,49,1,1
Project ID10,Validating,KB,21,52,31,1
Project ID17,Validating,KB,40,54,14,0
Project ID23,Validating,KB,52,61,9,0
Project ID22,Validating,RC,49,62,13,1
Project ID8,Recruiting,RC,48,69,21,1
Project ID26,Validating,RC,62,69,7,0
Project ID20,Validating,BZ,46,71,25,0
Project ID27,Validating,RC,69,72,3,0
Project ID4,Recruiting,BZ,29,74,45,1
Project ID14,Recruiting,RC,42,77,35,0
Project ID28,Validating,BZ,71,83,12,1
Project ID30,Validating,BZ,83,84,1,0
Project ID12,Recruiting,KB,40,91,51,0
Project ID16,Validating,BZ,39,92,53,0
Project ID24,Validating,KB,54,96,42,1
Project ID28,Recruiting,BZ,83,97,14,1
Project ID19,Validating,RC,42,98,56,0
Project ID24,Recruiting,KB,96,100,4,1
Project ID29,Validating,RC,72,101,29,0
Project ID32,Validating,BZ,92,101,9,0
Project ID9,Building,BZ,34,116,82,0
Project ID25,Validating,KB,61,116,55,0
Project ID21,Recruiting,RC,49,118,69,1
Project ID31,Validating,BZ,84,119,35,0
Project ID34,Validating,RC,99,123,24,1
Project ID35,Validating,RC,108,126,18,0
Project ID38,Validating,BZ,126,128,2,1
Project ID38,Recruiting,BZ,128,130,2,1
Project ID36,Validating,BZ,113,133,20,0
Project ID37,Validating,KB,120,134,14,1
Project ID33,Validating,KB,96,135,39,0
Project ID11,Building,RC,47,137,90,1
Project ID39,Validating,RC,133,141,8,0
Project ID22,Recruiting,RC,62,147,85,1
Project ID40,Validating,RC,139,147,8,0
Project ID4,Building,BZ,74,148,74,1
Project ID41,Validating,BZ,147,151,4,1
Project ID43,Validating,KB,162,164,2,0
Project ID42,Validating,BZ,156,171,15,0
Project ID10,Recruiting,KB,52,174,122,1
Project ID8,Building,RC,69,175,106,1
Project ID37,Recruiting,KB,134,178,44,1
Project ID44,Validating,KB,168,185,17,1
Project ID28,Building,BZ,116,189,73,1
Project ID46,Validating,RC,180,189,9,0
Project ID47,Validating,BZ,189,190,1,0
Project ID45,Validating,RC,174,191,17,0
Project ID24,Building,KB,100,198,98,1
