ID,Stage,Builder,Start,End,Duration,Outcome
Project ID1,Validating,BZ,0,1,1,0
Project ID0,Validating,RC,0,2,2,1
Project ID3,Validating,RC,0,10,10,0
Project ID4,Validating,BZ,0,14,14,0
Project ID7,Validating,RC,2,19,17,0
Project ID6,Validating,BZ,1,21,20,0
Project ID9,Validating,BZ,14,28,14,1
Project ID5,Validating,KB,0,32,32,0
Project ID11,Validating,BZ,21,33,12,0
Project ID8,Validating,RC,10,39,29,1
Project ID2,Validating,KB,0,40,40,0
Project ID10,Validating,RC,19,40,21,0
Project ID12,Validating,BZ,28,41,13,1
Project ID14,Validating,BZ,33,47,14,0
Project ID8,Recruiting,RC,39,50,11,1
Project ID19,Validating,BZ,47,54,7,0
Project ID13,Validating,KB,32,61,29,0
Project ID15,Validating,RC,39,66,27,1
Project ID20,Validating,BZ,54,69,15,0
Project ID16,Validating,KB,40,73,33,0
Project ID15,Recruiting,RC,66,73,7,1
Project ID0,Recruiting,RC,2,77,75,1
Project ID9,Recruiting,BZ,28,77,49,0
Project ID17,Validating,RC,40,79,39,1
Project ID23,Validating,BZ,69,83,14,0
Project ID24,Validating,KB,73,83,10,1
Project ID21,Validating,KB,61,85,24,1
Project ID12,Recruiting,BZ,41,89,48,1
Project ID28,Validating,KB,85,93,8,0
Project ID22,Validating,RC,66,94,28,1
Project ID25,Validating,RC,79,94,15,0
Project ID29,Validating,KB,93,94,1,1
Project ID26,Validating,BZ,83,97,14,0
Project ID24,Recruiting,KB,83,98,15,1
Project ID18,Validating,BZ,41,103,62,0
Project ID32,Validating,KB,94,104,10,1
Project ID29,Recruiting,KB,94,105,11,1
Project ID34,Validating,BZ,103,108,5,0
Project ID27,Validating,KB,83,111,28,1
Project ID22,Recruiting,RC,94,113,19,1
Project ID33,Validating,BZ,97,114,17,0
Project ID32,Recruiting,KB,104,117,13,1
Project ID36,Validating,BZ,115,123,8,0
Project ID35,Validating,KB,107,127,20,0
Project ID17,Recruiting,RC,79,135,56,0
Project ID27,Recruiting,KB,111,135,24,1
Project ID31,Validating,RC,94,138,44,0
Project ID30,Validating,RC,94,143,49,0
Project ID38,Validating,BZ,131,146,15,0
Project ID40,Validating,KB,147,149,2,0
Project ID37,Validating,KB,123,152,29,0
Project ID8,Building,RC,50,154,104,1
Project ID15,Building,RC,73,159,86,1
Project ID12,Building,BZ,89,160,71,1
Project ID42,Validating,RC,158,172,14,1
Project ID43,Validating,BZ,167,172,5,0
Project ID24,Building,KB,98,178,80,1
Project ID41,Validating,RC,153,180,27,0
Project ID21,Recruiting,KB,85,184,99,0
Project ID29,Building,KB,105,187,82,0
