ID,Stage,Builder,Start,End,Duration,Outcome
Project ID3,Validating,RC,0,5,5,0
Project ID4,Validating,BZ,0,5,5,0
Project ID0,Validating,RC,0,10,10,1
Project ID5,Validating,KB,0,18,18,1
Project ID9,Validating,KB,18,21,3,1
Project ID1,Validating,BZ,0,22,22,0
Project ID2,Validating,KB,0,22,22,1
Project ID12,Validating,KB,22,26,4,1
Project ID6,Validating,RC,5,27,22,0
Project ID7,Validating,BZ,5,35,30,0
Project ID14,Validating,RC,27,35,8,0
Project ID11,Validating,BZ,22,37,15,1
Project ID10,Validating,KB,21,39,18,0
Project ID13,Validating,KB,26,39,13,0
Project ID0,Recruiting,RC,10,42,32,0
Project ID15,Validating,BZ,35,42,7,1
Project ID17,Validating,BZ,37,46,9,0
Project ID8,Validating,RC,10,47,37,0
Project ID18,Validating,KB,39,49,10,1
Project ID23,Validating,KB,49,51,2,0
Project ID20,Validating,BZ,42,53,11,1
Project ID2,Recruiting,KB,22,54,32,1
Project ID18,Recruiting,KB,49,57,8,1
Project ID21,Validating,BZ,46,59,13,0
Project ID19,Validating,KB,39,68,29,0
Project ID12,Recruiting,KB,26,77,51,1
Project ID24,Validating,KB,51,77,26,0
Project ID25,Validating,BZ,53,82,29,1
Project ID22,Validating,RC,47,83,36,0
Project ID30,Validating,RC,83,84,1,0
Project ID16,Validating,RC,35,90,55,0
Project ID28,Validating,KB,77,92,15,0
Project ID31,Validating,RC,84,93,9,0
Project ID5,Recruiting,KB,18,94,76,1
Project ID29,Validating,BZ,82,96,14,1
Project ID26,Validating,BZ,59,97,38,0
Project ID32,Validating,RC,91,97,6,0
Project ID11,Recruiting,BZ,37,99,62,1
Project ID25,Recruiting,BZ,82,104,22,1
Project ID27,Validating,KB,68,108,40,0
Project ID20,Recruiting,BZ,53,112,59,1
Project ID33,Validating,KB,96,115,19,0
Project ID29,Recruiting,BZ,96,120,24,1
Project ID34,Validating,RC,103,120,17,1
Project ID35,Validating,BZ,108,120,12,1
Project ID36,Validating,BZ,116,120,4,0
Project ID9,Recruiting,KB,21,121,100,1
Project ID18,Building,KB,57,127,70,1
Project ID2,Building,KB,54,130,76,1
Project ID37,Validating,RC,121,132,11,0
Project ID35,Recruiting,BZ,120,134,14,0
Project ID38,Validating,KB,127,140,13,0
Project ID39,Validating,KB,136,155,19,0
Project ID42,Validating,BZ,154,160,6,1
Project ID43,Validating,RC,160,173,13,0
Project ID41,Validating,BZ,148,174,26,0
Project ID11,Building,BZ,99,179,80,1
Project ID15,Recruiting,BZ,42,181,139,1
Project ID45,Validating,KB,175,182,7,0
Project ID25,Building,BZ,104,186,82,1
