ID,Stage,Builder,Start,End,Duration,Outcome
Project ID5,Validating,KB,0,2,2,0
Project ID1,Validating,BZ,0,3,3,1
Project ID2,Validating,KB,0,3,3,0
Project ID8,Validating,KB,3,6,3,0
Project ID7,Validating,BZ,3,12,9,0
Project ID10,Validating,BZ,12,13,1,1
Project ID0,Validating,RC,0,16,16,0
Project ID3,Validating,RC,0,16,16,1
Project ID6,Validating,KB,2,16,14,1
Project ID6,Recruiting,KB,16,16,0,0
Project ID12,Validating,RC,16,20,4,0
Project ID14,Validating,KB,16,21,5,0
Project ID10,Recruiting,BZ,13,23,10,0
Project ID4,Validating,BZ,0,24,24,0
Project ID11,Validating,BZ,13,26,13,1
Project ID18,Validating,BZ,26,27,1,1
Project ID9,Validating,KB,6,31,25,0
Project ID17,Validating,BZ,24,32,8,0
Project ID13,Validating,RC,16,33,17,0
Project ID15,Validating,RC,20,38,18,0
Project ID11,Recruiting,BZ,26,38,12,1
Project ID23,Validating,RC,38,40,2,1
Project ID19,Validating,BZ,27,42,15,0
Project ID20,Validating,KB,31,43,12,1
Project ID26,Validating,KB,43,45,2,0
Project ID21,Validating,BZ,32,50,18,0
Project ID28,Validating,BZ,56,60,4,0
Project ID22,Validating,RC,33,72,39,0
Project ID24,Validating,RC,40,72,32,0
Project ID25,Validating,BZ,42,73,31,1
Project ID20,Recruiting,KB,43,73,30,1
Project ID29,Validating,BZ,62,73,11,0
Project ID25,Recruiting,BZ,73,73,0,1
Project ID18,Recruiting,BZ,27,75,48,1
Project ID1,Recruiting,BZ,3,76,73,1
Project ID27,Validating,KB,48,76,28,1
Project ID16,Validating,KB,21,77,56,0
Project ID23,Recruiting,RC,40,84,44,1
Project ID30,Validating,RC,72,90,18,0
Project ID31,Validating,RC,80,95,15,1
Project ID3,Recruiting,RC,16,96,80,0
Project ID35,Validating,KB,103,104,1,0
Project ID33,Validating,BZ,91,107,16,0
Project ID32,Validating,BZ,85,110,25,1
Project ID37,Validating,RC,114,126,12,0
Project ID34,Validating,KB,97,127,30,1
Project ID11,Building,BZ,38,133,95,1
Project ID39,Validating,BZ,127,138,11,1
Project ID38,Validating,KB,119,139,20,1
Project ID31,Recruiting,RC,95,141,46,1
Project ID32,Recruiting,BZ,110,145,35,1
Project ID27,Recruiting,KB,76,147,71,1
Project ID36,Validating,RC,108,148,40,0
Project ID41,Validating,RC,139,159,20,1
Project ID39,Recruiting,BZ,138,160,22,1
Project ID34,Recruiting,KB,127,163,36,1
Project ID23,Building,RC,84,166,82,1
Project ID42,Validating,KB,145,166,21,0
Project ID40,Validating,BZ,132,172,40,0
Project ID25,Building,BZ,73,177,104,1
Project ID45,Validating,RC,167,178,11,0
Project ID20,Building,KB,73,182,109,1
