ID,Stage,Builder,Start,End,Duration,Outcome
Project ID4,Validating,BZ,0,1,1,1
Project ID5,Validating,KB,0,11,11,0
Project ID2,Validating,KB,0,15,15,0
Project ID7,Validating,KB,11,17,6,1
Project ID0,Validating,RC,0,22,22,0
Project ID1,Validating,BZ,0,23,23,0
Project ID4,Recruiting,BZ,1,24,23,1
Project ID9,Validating,KB,17,25,8,1
Project ID8,Validating,KB,15,27,12,0
Project ID6,Validating,BZ,1,29,28,0
Project ID12,Validating,KB,25,29,4,1
Project ID13,Validating,KB,27,41,14,0
Project ID15,Validating,KB,29,41,12,0
Project ID10,Validating,RC,22,43,21,0
Project ID3,Validating,RC,0,44,44,0
Project ID11,Validating,BZ,23,51,28,0
Project ID18,Validating,RC,43,51,8,1
Project ID17,Validating,KB,41,53,12,1
Project ID22,Validating,KB,53,56,3,0
Project ID19,Validating,RC,44,57,13,1
Project ID21,Validating,RC,51,65,14,0
Project ID9,Recruiting,KB,25,66,41,1
Project ID16,Validating,KB,41,67,26,1
Project ID14,Validating,BZ,29,70,41,0
Project ID20,Validating,BZ,51,73,22,0
Project ID23,Validating,KB,56,81,25,1
Project ID28,Validating,BZ,73,81,8,0
Project ID25,Validating,RC,65,83,18,1
Project ID16,Recruiting,KB,67,83,16,0
Project ID23,Recruiting,KB,81,86,5,1
Project ID29,Validating,KB,81,88,7,1
Project ID30,Validating,BZ,81,88,7,0
Project ID27,Validating,BZ,70,94,24,1
Project ID31,Validating,RC,83,94,11,0
Project ID26,Validating,KB,67,95,28,1
Project ID29,Recruiting,KB,88,100,12,1
Project ID24,Validating,RC,57,104,47,0
Project ID34,Validating,BZ,106,107,1,1
Project ID4,Building,BZ,24,110,86,0
Project ID12,Recruiting,KB,29,111,82,1
Project ID32,Validating,KB,88,112,24,1
Project ID18,Recruiting,RC,51,113,62,1
Project ID25,Recruiting,RC,83,116,33,1
Project ID27,Recruiting,BZ,94,118,24,0
Project ID34,Recruiting,BZ,107,122,15,1
Project ID26,Recruiting,KB,95,124,29,1
Project ID7,Recruiting,KB,17,128,111,0
Project ID33,Validating,BZ,97,128,31,1
Project ID17,Recruiting,KB,53,139,86,1
Project ID9,Building,KB,66,146,80,1
Project ID35,Validating,RC,114,146,32,1
Project ID39,Validating,KB,139,152,13,1
Project ID37,Validating,RC,129,153,24,0
Project ID41,Validating,RC,150,157,7,1
Project ID23,Building,KB,86,159,73,1
Project ID38,Validating,BZ,134,159,25,1
Project ID42,Validating,KB,157,160,3,1
Project ID39,Recruiting,KB,152,169,17,0
Project ID40,Validating,BZ,145,174,29,0
Project ID43,Validating,RC,164,181,17,0
Project ID19,Recruiting,RC,57,182,125,0
Project ID36,Validating,KB,121,183,62,0
Project ID35,Recruiting,RC,146,186,40,1
Project ID25,Building,RC,116,188,72,1
Project ID18,Building,RC,113,196,83,1
