ID,Stage,Builder,Start,End,Duration,Outcome
Project ID5,Validating,KB,0,7,7,1
Project ID1,Validating,BZ,0,9,9,0
Project ID3,Validating,RC,0,12,12,0
Project ID6,Validating,KB,7,12,5,0
Project ID4,Validating,BZ,0,27,27,1
Project ID10,Validating,BZ,27,36,9,1
Project ID8,Validating,RC,12,37,25,0
Project ID12,Validating,RC,37,39,2,1
Project ID11,Validating,BZ,36,40,4,0
Project ID9,Validating,KB,12,41,29,1
Project ID4,Recruiting,BZ,27,42,15,1
Project ID2,Validating,KB,0,45,45,1
Project ID0,Validating,RC,0,48,48,1
Project ID13,Validating,RC,39,51,12,1
Project ID14,Validating,BZ,40,51,11,1
Project ID7,Validating,BZ,9,56,47,0
Project ID2,Recruiting,KB,45,58,13,1
Project ID17,Validating,RC,48,60,12,1
Project ID17,Recruiting,RC,60,61,1,1
Project ID10,Recruiting,BZ,36,69,33,1
Project ID19,Validating,BZ,51,71,20,0
Project ID9,Recruiting,KB,41,75,34,1
Project ID14,Recruiting,BZ,51,76,25,1
Project ID16,Validating,KB,45,79,34,0
Project ID20,Validating,BZ,56,80,24,0
Project ID23,Validating,KB,79,80,1,0
Project ID18,Validating,RC,51,82,31,0
Project ID12,Recruiting,RC,39,83,44,1
Project ID25,Validating,KB,80,87,7,0
Project ID15,Validating,KB,41,88,47,0
Project ID22,Validating,BZ,71,89,18,0
Project ID0,Recruiting,RC,48,94,46,1
Project ID24,Validating,BZ,80,94,14,0
Project ID27,Validating,KB,87,94,7,0
Project ID29,Validating,BZ,89,97,8,0
Project ID32,Validating,BZ,97,98,1,0
Project ID33,Validating,BZ,98,105,7,0
Project ID28,Validating,KB,88,106,18,0
Project ID31,Validating,KB,94,106,12,0
Project ID26,Validating,RC,82,107,25,0
Project ID5,Recruiting,KB,7,114,107,1
Project ID13,Recruiting,RC,51,116,65,1
Project ID21,Validating,RC,60,116,56,1
Project ID34,Validating,BZ,105,117,12,0
Project ID30,Validating,BZ,94,123,29,1
Project ID38,Validating,RC,119,128,9,1
Project ID4,Building,BZ,42,129,87,1
Project ID35,Validating,KB,106,129,23,0
Project ID39,Validating,BZ,128,129,1,0
Project ID36,Validating,KB,106,133,27,0
Project ID2,Building,KB,58,134,76,1
Project ID37,Validating,RC,110,136,26,0
Project ID40,Validating,BZ,135,147,12,1
Project ID42,Validating,KB,148,151,3,0
Project ID40,Recruiting,BZ,147,159,12,0
Project ID43,Validating,BZ,154,160,6,1
Project ID17,Building,RC,61,161,100,0
Project ID10,Building,BZ,69,162,93,1
Project ID21,Recruiting,RC,116,163,47,1
Project ID38,Recruiting,RC,128,166,38,1
Project ID44,Validating,KB,161,169,8,0
Project ID30,Recruiting,BZ,123,172,49,1
Project ID43,Recruiting,BZ,160,172,12,1
Project ID9,Building,KB,75,173,98,1
Project ID45,Validating,RC,166,183,17,0
Project ID12,Building,RC,83,186,103,1
