ID,Stage,Builder,Start,End,Duration,Outcome
Project ID2,Validating,KB,0,1,1,1
Project ID3,Validating,RC,0,14,14,0
Project ID0,Validating,RC,0,20,20,0
Project ID5,Validating,KB,0,30,30,1
Project ID6,Validating,KB,1,34,33,0
Project ID7,Validating,RC,14,40,26,0
Project ID1,Validating,BZ,0,41,41,0
Project ID2,Recruiting,KB,1,46,45,0
Project ID4,Validating,BZ,0,48,48,0
Project ID9,Validating,KB,30,50,20,0
Project ID8,Validating,RC,20,52,32,1
Project ID11,Validating,RC,40,54,14,1
Project ID13,Validating,BZ,48,55,7,1
Project ID10,Validating,KB,34,59,25,0
Project ID12,Validating,BZ,41,59,18,0
Project ID15,Validating,RC,52,63,11,0
Project ID18,Validating,KB,59,63,4,1
Project ID19,Validating,BZ,59,65,6,1
Project ID21,Validating,KB,63,65,2,1
Project ID22,Validating,BZ,65,66,1,1
Project ID23,Validating,KB,65,66,1,0
Project ID8,Recruiting,RC,52,68,16,0
Project ID20,Validating,RC,63,71,8,0
Project ID25,Validating,KB,66,72,6,1
Project ID16,Validating,RC,54,73,19,0
Project ID17,Validating,BZ,55,73,18,1
Project ID24,Validating,BZ,66,76,10,0
Project ID11,Recruiting,RC,54,78,24,1
Project ID28,Validating,RC,73,79,6,0
Project ID19,Recruiting,BZ,65,82,17,1
Project ID5,Recruiting,KB,30,85,55,1
Project ID26,Validating,RC,71,86,15,1
Project ID31,Validating,RC,79,93,14,0
Project ID26,Recruiting,RC,86,96,10,1
Project ID14,Validating,KB,50,101,51,0
Project ID17,Recruiting,BZ,73,108,35,1
Project ID32,Validating,RC,86,108,22,0
Project ID34,Validating,KB,101,108,7,0
Project ID30,Validating,BZ,76,110,34,0
Project ID29,Validating,BZ,73,115,42,0
Project ID35,Validating,RC,108,117,9,1
Project ID27,Validating,KB,72,119,47,0
Project ID33,Validating,RC,93,120,27,0
Project ID22,Recruiting,BZ,66,123,57,1
Project ID21,Recruiting,KB,65,128,63,1
Project ID38,Validating,BZ,118,128,10,1
Project ID39,Validating,RC,126,133,7,1
Project ID18,Recruiting,KB,63,135,72,1
Project ID36,Validating,KB,108,135,27,0
Project ID41,Validating,RC,140,142,2,0
Project ID37,Validating,BZ,111,148,37,0
Project ID25,Recruiting,KB,72,151,79,1
Project ID38,Recruiting,BZ,128,152,24,1
Project ID40,Validating,KB,133,158,25,0
Project ID39,Recruiting,RC,133,158,25,1
Project ID42,Validating,BZ,148,162,14,0
Project ID35,Recruiting,RC,117,164,47,1
Project ID5,Building,KB,85,166,81,1
Project ID11,Building,RC,78,174,96,1
Project ID19,Building,BZ,82,174,92,1
Project ID26,Building,RC,96,177,81,1
