ID,Stage,Builder,Start,End,Duration,Outcome
Project ID1,Validating,BZ,0,14,14,1
Project ID6,Validating,BZ,14,30,16,1
Project ID5,Validating,KB,0,40,40,0
Project ID0,Validating,RC,0,47,47,1
Project ID2,Validating,KB,0,50,50,0
Project ID8,Validating,KB,40,50,10,1
Project ID6,Recruiting,BZ,30,51,21,0
Project ID9,Validating,RC,47,52,5,1
Project ID4,Validating,BZ,0,54,54,0
Project ID1,Recruiting,BZ,14,60,46,1
Project ID12,Validating,RC,52,60,8,0
Project ID11,Validating,KB,50,62,12,0
Project ID7,Validating,BZ,30,65,35,0
Project ID13,Validating,BZ,54,66,12,0
Project ID16,Validating,BZ,65,72,7,0
Project ID3,Validating,RC,0,75,75,0
Project ID17,Validating,BZ,66,75,9,0
Project ID14,Validating,RC,60,80,20,0
Project ID18,Validating,BZ,72,80,8,1
Project ID10,Validating,KB,50,83,33,1
Project ID19,Validating,RC,75,83,8,0
Project ID22,Validating,BZ,80,83,3,0
Project ID15,Validating,KB,62,86,24,1
Project ID21,Validating,RC,80,86,6,0
Project ID25,Validating,BZ,83,86,3,0
Project ID15,Recruiting,KB,86,92,6,0
Project ID24,Validating,RC,83,93,10,0
Project ID20,Validating,BZ,75,98,23,0
Project ID29,Validating,RC,93,100,7,0
Project ID28,Validating,BZ,86,103,17,1
Project ID23,Validating,KB,83,112,29,0
Project ID8,Recruiting,KB,50,114,64,1
Project ID27,Validating,RC,86,115,29,1
Project ID32,Validating,BZ,103,115,12,0
Project ID0,Recruiting,RC,47,116,69,0
Project ID31,Validating,RC,100,121,21,0
Project ID28,Recruiting,BZ,103,121,18,0
Project ID18,Recruiting,BZ,80,122,42,1
Project ID30,Validating,BZ,98,124,26,0
Project ID27,Recruiting,RC,115,125,10,1
Project ID35,Validating,BZ,115,125,10,0
Project ID37,Validating,BZ,124,130,6,0
Project ID38,Validating,BZ,127,132,5,1
Project ID33,Validating,KB,112,134,22,1
Project ID26,Validating,KB,86,135,49,0
Project ID34,Validating,RC,115,141,26,0
Project ID36,Validating,RC,121,143,22,1
Project ID10,Recruiting,KB,83,144,61,1
Project ID39,Validating,BZ,135,149,14,0
Project ID40,Validating,BZ,143,150,7,0
Project ID42,Validating,KB,158,164,6,0
Project ID1,Building,BZ,60,168,108,1
