ID,Stage,Builder,Start,End,Duration,Outcome
Project ID0,Validating,RC,0,1,1,0
Project ID5,Validating,KB,0,5,5,0
Project ID1,Validating,BZ,0,7,7,1
Project ID6,Validating,RC,1,8,7,0
Project ID7,Validating,KB,5,16,11,0
Project ID1,Recruiting,BZ,7,22,15,0
Project ID8,Validating,BZ,7,24,17,0
Project ID10,Validating,KB,16,26,10,1
Project ID10,Recruiting,KB,26,32,6,1
Project ID11,Validating,BZ,24,34,10,0
Project ID13,Validating,BZ,34,36,2,1
Project ID3,Validating,RC,0,37,37,0
Project ID12,Validating,KB,26,39,13,1
Project ID9,Validating,RC,8,40,32,1
Project ID14,Validating,BZ,36,50,14,0
Project ID17,Validating,RC,40,51,11,0
Project ID18,Validating,BZ,50,51,1,0
Project ID16,Validating,KB,39,53,14,0
Project ID2,Validating,KB,0,55,55,1
Project ID20,Validating,BZ,51,58,7,0
Project ID13,Recruiting,BZ,36,59,23,1
Project ID4,Validating,BZ,0,61,61,0
Project ID15,Validating,RC,37,67,30,0
Project ID22,Validating,KB,55,77,22,1
Project ID24,Validating,BZ,61,77,16,0
Project ID25,Validating,RC,67,77,10,0
Project ID21,Validating,KB,53,79,26,1
Project ID27,Validating,BZ,77,86,9,1
Project ID26,Validating,KB,77,89,12,1
Project ID19,Validating,RC,51,93,42,0
Project ID21,Recruiting,KB,79,93,14,0
Project ID32,Validating,RC,93,97,4,0
Project ID23,Validating,BZ,58,99,41,1
Project ID28,Validating,RC,77,100,23,1
Project ID29,Validating,KB,79,100,21,1
Project ID33,Validating,RC,97,101,4,0
Project ID31,Validating,KB,89,104,15,1
Project ID27,Recruiting,BZ,86,105,19,1
Project ID12,Recruiting,KB,39,107,68,1
Project ID30,Validating,BZ,86,108,22,0
Project ID2,Recruiting,KB,55,111,56,1
Project ID23,Recruiting,BZ,99,112,13,1
Project ID35,Validating,RC,104,113,9,0
Project ID34,Validating,BZ,99,115,16,1
Project ID36,Validating,KB,111,120,9,0
Project ID29,Recruiting,KB,100,121,21,0
Project ID37,Validating,RC,120,122,2,0
Project ID10,Building,KB,32,124,92,1
Project ID9,Recruiting,RC,40,124,84,1
Project ID13,Building,BZ,59,132,73,1
