ID,Stage,Builder,Start,End,Duration,Outcome
Project ID4,Validating,BZ,0,2,2,1
Project ID5,Validating,KB,0,2,2,0
Project ID3,Validating,RC,0,12,12,1
Project ID2,Validating,KB,0,17,17,1
Project ID8,Validating,RC,12,17,5,0
Project ID0,Validating,RC,0,19,19,0
Project ID9,Validating,KB,17,23,6,1
Project ID1,Validating,BZ,0,26,26,1
Project ID3,Recruiting,RC,12,27,15,1
Project ID11,Validating,RC,19,29,10,1
Project ID12,Validating,KB,23,30,7,1
Project ID13,Validating,BZ,26,35,9,0
Project ID10,Validating,RC,17,46,29,0
Project ID14,Validating,RC,29,49,20,1
Project ID6,Validating,BZ,2,51,49,0
Project ID2,Recruiting,KB,17,52,35,1
Project ID18,Validating,RC,49,52,3,0
Project ID15,Validating,KB,30,54,24,0
Project ID1,Recruiting,BZ,26,56,30,1
Project ID20,Validating,RC,52,58,6,0
Project ID9,Recruiting,KB,23,61,38,1
Project ID7,Validating,KB,2,63,61,1
Project ID22,Validating,RC,58,67,9,0
Project ID23,Validating,KB,63,69,6,1
Project ID24,Validating,RC,67,70,3,0
Project ID26,Validating,RC,70,72,2,0
Project ID16,Validating,BZ,35,75,40,0
Project ID14,Recruiting,RC,49,77,28,1
Project ID19,Validating,BZ,51,77,26,0
Project ID29,Validating,BZ,77,78,1,0
Project ID21,Validating,KB,54,80,26,1
Project ID28,Validating,BZ,75,83,8,1
Project ID23,Recruiting,KB,69,94,25,0
Project ID4,Recruiting,BZ,2,95,93,1
Project ID27,Validating,RC,72,100,28,0
Project ID32,Validating,BZ,87,103,16,1
Project ID32,Recruiting,BZ,103,104,1,1
Project ID17,Validating,RC,46,106,60,1
Project ID31,Validating,KB,81,107,26,0
Project ID25,Validating,KB,69,110,41,0
Project ID11,Recruiting,RC,29,114,85,1
Project ID21,Recruiting,KB,80,115,35,1
Project ID33,Validating,RC,100,115,15,0
Project ID34,Validating,BZ,103,116,13,0
Project ID36,Validating,KB,116,117,1,1
Project ID28,Recruiting,BZ,83,119,36,0
Project ID30,Validating,BZ,78,122,44,1
Project ID17,Recruiting,RC,106,123,17,0
Project ID37,Validating,KB,122,123,1,0
Project ID1,Building,BZ,56,128,72,1
Project ID2,Building,KB,52,129,77,1
Project ID3,Building,RC,27,135,108,1
Project ID30,Recruiting,BZ,122,141,19,1
Project ID38,Validating,RC,131,141,10,1
Project ID9,Building,KB,61,152,91,1
Project ID14,Building,RC,77,163,86,1
Project ID41,Validating,BZ,154,164,10,0
Project ID39,Validating,BZ,140,165,25,1
Project ID39,Recruiting,BZ,165,168,3,0
Project ID36,Recruiting,KB,117,169,52,1
Project ID35,Validating,RC,110,170,60,0
Project ID40,Validating,KB,146,175,29,0
Project ID7,Recruiting,KB,63,178,115,1
Project ID43,Validating,RC,166,179,13,1
Project ID4,Building,BZ,95,181,86,1
