ID,Stage,Builder,Start,End,Duration,Outcome
Project ID0,Validating,RC,0,14,14,0
Project ID6,Validating,RC,14,16,2,1
Project ID4,Validating,BZ,0,18,18,1
Project ID3,Validating,RC,0,19,19,0
Project ID2,Validating,KB,0,25,25,0
Project ID1,Validating,BZ,0,26,26,1
Project ID11,Validating,BZ,26,30,4,0
Project ID5,Validating,KB,0,31,31,0
Project ID6,Recruiting,RC,16,33,17,1
Project ID8,Validating,BZ,18,35,17,0
Project ID9,Validating,RC,19,37,18,1
Project ID13,Validating,KB,31,38,7,0
Project ID12,Validating,BZ,30,39,9,0
Project ID15,Validating,RC,37,40,3,1
Project ID16,Validating,KB,38,40,2,0
Project ID18,Validating,RC,40,51,11,0
Project ID17,Validating,BZ,39,56,17,0
Project ID19,Validating,KB,40,56,16,0
Project ID22,Validating,KB,56,57,1,1
Project ID14,Validating,BZ,35,63,28,1
Project ID10,Validating,KB,25,66,41,1
Project ID7,Validating,RC,16,67,51,0
Project ID20,Validating,RC,51,74,23,0
Project ID21,Validating,BZ,56,77,21,1
Project ID22,Recruiting,KB,57,77,20,0
Project ID28,Validating,BZ,77,79,2,0
Project ID27,Validating,RC,74,80,6,0
Project ID25,Validating,KB,66,81,15,0
Project ID26,Validating,RC,67,84,17,0
Project ID15,Recruiting,RC,40,88,48,0
Project ID30,Validating,RC,80,89,9,1
Project ID24,Validating,BZ,63,91,28,0
Project ID14,Recruiting,BZ,63,95,32,0
Project ID33,Validating,RC,93,96,3,1
Project ID32,Validating,RC,87,108,21,0
Project ID30,Recruiting,RC,89,108,19,1
Project ID10,Recruiting,KB,66,110,44,1
Project ID29,Validating,BZ,79,111,32,0
Project ID36,Validating,RC,114,117,3,0
Project ID4,Recruiting,BZ,18,119,101,1
Project ID33,Recruiting,RC,96,119,23,1
Project ID23,Validating,KB,57,120,63,0
Project ID9,Recruiting,RC,37,125,88,0
Project ID21,Recruiting,BZ,77,125,48,1
Project ID31,Validating,KB,82,130,48,1
Project ID34,Validating,BZ,101,130,29,1
Project ID6,Building,RC,33,135,102,1
Project ID35,Validating,RC,106,136,30,0
Project ID31,Recruiting,KB,130,140,10,1
Project ID40,Validating,KB,143,147,4,0
Project ID1,Recruiting,BZ,26,149,123,1
Project ID37,Validating,BZ,119,150,31,1
Project ID41,Validating,BZ,150,151,1,1
Project ID39,Validating,KB,135,153,18,0
Project ID38,Validating,RC,126,154,28,1
Project ID41,Recruiting,BZ,151,154,3,1
Project ID44,Validating,BZ,171,178,7,1
Project ID34,Recruiting,BZ,130,182,52,1
Project ID42,Validating,RC,155,184,29,0
Project ID46,Validating,KB,185,188,3,0
Project ID45,Validating,BZ,180,190,10,0
Project ID43,Validating,KB,164,193,29,0
Project ID30,Building,RC,108,194,86,1
Project ID10,Building,KB,110,197,87,1
