ID,Stage,Builder,Start,End,Duration,Outcome
Project ID4,Validating,BZ,0,7,7,0
Project ID6,Validating,BZ,7,11,4,0
Project ID2,Validating,KB,0,16,16,0
Project ID7,Validating,BZ,11,18,7,0
Project ID5,Validating,KB,0,20,20,0
Project ID3,Validating,RC,0,22,22,1
Project ID9,Validating,BZ,18,23,5,0
Project ID1,Validating,BZ,0,24,24,0
Project ID13,Validating,BZ,24,28,4,0
Project ID10,Validating,KB,20,34,14,1
Project ID10,Recruiting,KB,34,36,2,1
Project ID12,Validating,BZ,23,43,20,0
Project ID0,Validating,RC,0,44,44,1
Project ID16,Validating,BZ,43,44,1,0
Project ID8,Validating,KB,16,46,30,0
Project ID14,Validating,BZ,28,46,18,0
Project ID15,Validating,KB,34,47,13,0
Project ID3,Recruiting,RC,22,51,29,1
Project ID19,Validating,KB,46,59,13,0
Project ID11,Validating,RC,22,60,38,1
Project ID22,Validating,KB,59,60,1,0
Project ID18,Validating,BZ,44,64,20,1
Project ID20,Validating,BZ,46,64,18,1
Project ID21,Validating,KB,47,64,17,1
Project ID25,Validating,BZ,64,65,1,1
Project ID24,Validating,KB,60,66,6,1
Project ID23,Validating,RC,60,73,13,1
Project ID29,Validating,KB,70,73,3,1
Project ID17,Validating,RC,44,77,33,0
Project ID28,Validating,BZ,65,82,17,1
Project ID28,Recruiting,BZ,82,88,6,1
Project ID31,Validating,KB,84,88,4,1
Project ID27,Validating,KB,64,92,28,0
Project ID0,Recruiting,RC,44,93,49,1
Project ID20,Recruiting,BZ,64,93,29,1
Project ID23,Recruiting,RC,73,93,20,1
Project ID26,Validating,BZ,64,94,30,1
Project ID31,Recruiting,KB,88,96,8,1
Project ID11,Recruiting,RC,60,100,40,1
Project ID18,Recruiting,BZ,64,102,38,1
Project ID29,Recruiting,KB,73,105,32,1
Project ID10,Building,KB,36,106,70,1
Project ID30,Validating,RC,79,111,32,0
Project ID32,Validating,RC,91,116,25,0
Project ID33,Validating,BZ,100,120,20,1
Project ID21,Recruiting,KB,64,123,59,0
Project ID35,Validating,KB,116,123,7,1
Project ID36,Validating,BZ,121,128,7,0
Project ID24,Recruiting,KB,66,130,64,1
Project ID35,Recruiting,KB,123,132,9,1
Project ID25,Recruiting,BZ,65,133,68,1
Project ID37,Validating,RC,129,141,12,0
Project ID38,Validating,RC,138,150,12,1
Project ID3,Building,RC,51,154,103,1
Project ID39,Validating,BZ,144,159,15,0
Project ID38,Recruiting,RC,150,166,16,1
Project ID33,Recruiting,BZ,120,170,50,1
Project ID0,Building,RC,93,171,78,1
Project ID34,Validating,KB,107,171,64,0
Project ID28,Building,BZ,88,176,88,1
Project ID42,Validating,RC,163,177,14,1
Project ID41,Validating,BZ,157,181,24,1
Project ID45,Validating,KB,183,184,1,0
Project ID20,Building,BZ,93,186,93,1
Project ID31,Building,KB,96,189,93,1
