ID,Stage,Builder,Start,End,Duration,Outcome
Project ID5,Validating,KB,0,2,2,0
Project ID6,Validating,KB,2,6,4,0
Project ID1,Validating,BZ,0,9,9,0
Project ID2,Validating,KB,0,13,13,0
Project ID4,Validating,BZ,0,13,13,0
Project ID3,Validating,RC,0,17,17,0
Project ID10,Validating,BZ,13,17,4,1
Project ID0,Validating,RC,0,21,21,1
Project ID9,Validating,KB,13,22,9,0
Project ID14,Validating,KB,22,25,3,0
Project ID13,Validating,RC,21,27,6,1
Project ID16,Validating,RC,27,34,7,0
Project ID7,Validating,KB,6,36,30,0
Project ID10,Recruiting,BZ,17,36,19,1
Project ID15,Validating,KB,25,36,11,0
Project ID19,Validating,KB,36,44,8,0
Project ID8,Validating,BZ,9,46,37,0
Project ID11,Validating,RC,17,48,31,1
Project ID17,Validating,RC,34,49,15,1
Project ID12,Validating,BZ,17,55,38,0
Project ID20,Validating,KB,44,58,14,0
Project ID0,Recruiting,RC,21,60,39,1
Project ID22,Validating,RC,48,63,15,1
Project ID23,Validating,RC,49,65,16,1
Project ID22,Recruiting,RC,63,68,5,1
Project ID17,Recruiting,RC,49,69,20,0
Project ID24,Validating,BZ,55,77,22,0
Project ID18,Validating,KB,36,78,42,1
Project ID25,Validating,KB,58,88,30,1
Project ID30,Validating,KB,88,94,6,1
Project ID31,Validating,KB,94,95,1,0
Project ID26,Validating,RC,63,96,33,0
Project ID29,Validating,KB,78,97,19,0
Project ID32,Validating,KB,95,101,6,1
Project ID23,Recruiting,RC,65,102,37,0
Project ID33,Validating,RC,96,102,6,0
Project ID27,Validating,RC,65,105,40,1
Project ID10,Building,BZ,36,109,73,0
Project ID30,Recruiting,KB,94,110,16,1
Project ID18,Recruiting,KB,78,111,33,1
Project ID21,Validating,BZ,46,112,66,1
Project ID28,Validating,BZ,77,115,38,0
Project ID11,Recruiting,RC,48,120,72,0
Project ID37,Validating,RC,120,124,4,0
Project ID35,Validating,KB,109,128,19,1
Project ID13,Recruiting,RC,27,133,106,1
Project ID38,Validating,BZ,129,141,12,0
Project ID32,Recruiting,KB,101,149,48,1
Project ID0,Building,RC,60,155,95,1
Project ID34,Validating,KB,102,155,53,0
Project ID36,Validating,RC,115,156,41,1
Project ID39,Validating,BZ,138,160,22,0
Project ID22,Building,RC,68,162,94,0
