ID,Stage,Builder,Start,End,Duration,Outcome
Project ID2,Validating,KB,0,3,3,1
Project ID6,Validating,KB,3,5,2,1
Project ID0,Validating,RC,0,25,25,0
Project ID7,Validating,KB,5,26,21,0
Project ID4,Validating,BZ,0,27,27,1
Project ID5,Validating,KB,0,35,35,1
Project ID5,Recruiting,KB,35,38,3,1
Project ID3,Validating,RC,0,39,39,1
Project ID12,Validating,RC,39,43,4,0
Project ID11,Validating,KB,35,48,13,0
Project ID13,Validating,RC,43,48,5,1
Project ID8,Validating,RC,25,51,26,1
Project ID10,Validating,BZ,27,54,27,0
Project ID13,Recruiting,RC,48,59,11,1
Project ID3,Recruiting,RC,39,61,22,1
Project ID1,Validating,BZ,0,62,62,1
Project ID1,Recruiting,BZ,62,65,3,1
Project ID18,Validating,BZ,62,65,3,0
Project ID9,Validating,KB,26,72,46,1
Project ID19,Validating,BZ,65,72,7,0
Project ID16,Validating,RC,51,73,22,1
Project ID20,Validating,KB,72,75,3,0
Project ID14,Validating,KB,48,76,28,1
Project ID8,Recruiting,RC,51,79,28,1
Project ID15,Validating,RC,48,81,33,0
Project ID22,Validating,RC,73,81,8,0
Project ID2,Recruiting,KB,3,84,81,1
Project ID25,Validating,RC,81,85,4,0
Project ID4,Recruiting,BZ,27,86,59,0
Project ID14,Recruiting,KB,76,96,20,1
Project ID21,Validating,BZ,72,98,26,0
Project ID6,Recruiting,KB,5,99,94,1
Project ID27,Validating,RC,85,102,17,1
Project ID29,Validating,RC,102,103,1,0
Project ID16,Recruiting,RC,73,105,32,1
Project ID17,Validating,BZ,54,106,52,0
Project ID23,Validating,KB,75,107,32,0
Project ID32,Validating,KB,107,108,1,0
Project ID24,Validating,KB,76,109,33,0
Project ID33,Validating,KB,108,109,1,0
Project ID26,Validating,RC,81,110,29,0
Project ID30,Validating,RC,103,110,7,0
Project ID31,Validating,BZ,106,112,6,0
Project ID35,Validating,KB,109,114,5,0
Project ID36,Validating,RC,110,117,7,0
Project ID28,Validating,BZ,98,124,26,0
Project ID34,Validating,KB,109,125,16,1
Project ID37,Validating,RC,110,127,17,0
Project ID39,Validating,KB,125,132,7,0
Project ID13,Building,RC,59,137,78,1
Project ID3,Building,RC,61,143,82,1
Project ID5,Building,KB,38,146,108,1
Project ID1,Building,BZ,65,153,88,1
Project ID41,Validating,BZ,138,153,15,1
Project ID40,Validating,RC,130,154,24,0
Project ID9,Recruiting,KB,72,156,84,0
Project ID42,Validating,KB,144,160,16,0
Project ID43,Validating,RC,153,166,13,0
Project ID38,Validating,BZ,117,168,51,0
Project ID45,Validating,BZ,167,168,1,0
Project ID44,Validating,KB,161,176,15,0
Project ID2,Building,KB,84,181,97,1
