ID,Stage,Builder,Start,End,Duration,Outcome
Project ID3,Validating,RC,0,1,1,0
Project ID5,Validating,KB,0,3,3,0
Project ID1,Validating,BZ,0,8,8,0
Project ID4,Validating,BZ,0,11,11,1
Project ID8,Validating,BZ,8,12,4,0
Project ID7,Validating,KB,3,20,17,0
Project ID4,Recruiting,BZ,11,20,9,1
Project ID6,Validating,RC,1,21,20,1
Project ID2,Validating,KB,0,22,22,0
Project ID0,Validating,RC,0,24,24,1
Project ID10,Validating,BZ,12,25,13,1
Project ID11,Validating,KB,20,29,9,0
Project ID12,Validating,RC,21,33,12,1
Project ID16,Validating,KB,29,35,6,0
Project ID17,Validating,RC,33,35,2,0
Project ID13,Validating,KB,22,36,14,1
Project ID15,Validating,BZ,25,36,11,0
Project ID14,Validating,RC,24,37,13,0
Project ID22,Validating,RC,37,39,2,0
Project ID9,Validating,BZ,11,43,32,0
Project ID21,Validating,BZ,36,43,7,0
Project ID24,Validating,BZ,43,47,4,0
Project ID19,Validating,RC,35,48,13,0
Project ID13,Recruiting,KB,36,48,12,1
Project ID25,Validating,BZ,43,50,7,0
Project ID27,Validating,RC,48,52,4,0
Project ID28,Validating,BZ,50,53,3,1
Project ID6,Recruiting,RC,21,57,36,1
Project ID12,Recruiting,RC,33,57,24,1
Project ID26,Validating,BZ,47,62,15,1
Project ID18,Validating,KB,35,63,28,0
Project ID23,Validating,RC,39,67,28,0
Project ID30,Validating,BZ,64,76,12,1
Project ID20,Validating,KB,36,79,43,0
Project ID31,Validating,BZ,69,82,13,0
Project ID0,Recruiting,RC,24,85,61,1
Project ID28,Recruiting,BZ,53,87,34,0
Project ID29,Validating,RC,55,96,41,0
Project ID33,Validating,RC,87,98,11,1
Project ID32,Validating,KB,78,102,24,1
Project ID35,Validating,KB,104,115,11,0
Project ID34,Validating,BZ,95,117,22,0
Project ID4,Building,BZ,20,118,98,1
Project ID36,Validating,BZ,110,125,15,1
Project ID39,Validating,KB,131,132,1,1
Project ID13,Building,KB,48,134,86,1
Project ID38,Validating,RC,124,135,11,1
Project ID32,Recruiting,KB,102,136,34,1
Project ID10,Recruiting,BZ,25,145,120,0
Project ID33,Recruiting,RC,98,146,48,1
Project ID39,Recruiting,KB,132,146,14,1
Project ID38,Recruiting,RC,135,148,13,0
Project ID12,Building,RC,57,152,95,1
Project ID40,Validating,KB,140,153,13,0
Project ID41,Validating,BZ,149,157,8,0
Project ID6,Building,RC,57,163,106,1
